ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
000977.SZ,2020-01-02,30.38,31.0,30.07,30.72,30.1,0.62,2.0598,320889.03,984517.838
000977.SZ,2020-01-03,30.86,31.65,30.71,31.63,30.72,0.91,2.9622,387058.3,1209217.662
000977.SZ,2020-01-06,31.5,31.75,30.93,31.36,31.63,-0.27,-0.8536,333653.4,1045089.969
000977.SZ,2020-01-07,31.41,31.51,30.78,31.29,31.36,-0.07,-0.2232,297197.24,922709.353
000977.SZ,2020-01-08,30.84,31.0,29.8,29.9,31.29,-1.39,-4.4423,434363.64,1313874.705
000977.SZ,2020-01-09,30.13,32.16,30.13,32.0,29.9,2.1,7.0234,706905.72,2220064.76
000977.SZ,2020-01-10,32.0,32.25,31.46,31.92,32.0,-0.08,-0.25,405376.57,1291808.556
000977.SZ,2020-01-13,31.92,32.99,31.7,32.87,31.92,0.95,2.9762,498424.85,1616910.676
000977.SZ,2020-01-14,32.89,32.9,31.96,32.1,32.87,-0.77,-2.3426,365789.55,1181916.771
000977.SZ,2020-01-15,32.05,32.33,31.75,32.23,32.1,0.13,0.405,241383.31,773452.0
000977.SZ,2020-01-16,32.19,32.65,31.53,32.06,32.23,-0.17,-0.5275,329865.77,1057209.246
000977.SZ,2020-01-17,33.5,33.92,32.79,33.5,32.06,1.44,4.4916,752962.18,2515902.963
000977.SZ,2020-01-20,33.5,36.08,33.21,35.17,33.5,1.67,4.9851,635061.64,2201325.493
000977.SZ,2020-01-21,34.96,35.74,34.8,35.1,35.17,-0.07,-0.199,399295.04,1405096.938
000977.SZ,2020-01-22,34.9,36.66,34.47,36.35,35.1,1.25,3.5613,522039.67,1859040.22
000977.SZ,2020-01-23,35.6,35.88,33.69,34.13,36.35,-2.22,-6.1073,501792.02,1742610.047
000977.SZ,2020-02-03,30.72,32.7,30.72,32.1,34.13,-2.03,-5.9478,733880.18,2327075.298
000977.SZ,2020-02-04,32.17,35.2,32.17,35.1,32.1,3.0,9.3458,608952.7,2081500.672
000977.SZ,2020-02-05,35.55,37.85,35.55,36.17,35.1,1.07,3.0484,645517.55,2351146.739
000977.SZ,2020-02-06,36.81,39.79,36.71,39.79,36.17,3.62,10.0083,977689.79,3789524.655
000977.SZ,2020-02-07,41.18,43.77,40.79,43.77,39.79,3.98,10.0025,1371648.24,5873370.34
000977.SZ,2020-02-10,44.78,44.78,41.0,42.91,43.77,-0.86,-1.9648,1017773.41,4376007.396
000977.SZ,2020-02-11,43.5,43.64,41.8,43.2,42.91,0.29,0.6758,660943.51,2819767.347
000977.SZ,2020-02-12,42.8,47.52,42.55,47.52,43.2,4.32,10.0,955384.94,4353289.31
000977.SZ,2020-02-13,48.2,49.57,46.28,47.91,47.52,0.39,0.8207,936859.38,4513620.448
000977.SZ,2020-02-14,48.02,50.26,46.06,47.39,47.91,-0.52,-1.0854,909629.91,4379585.967
000977.SZ,2020-02-17,47.39,48.47,46.78,48.16,47.39,0.77,1.6248,747036.41,3554718.6
000977.SZ,2020-02-18,47.95,49.49,47.11,49.02,48.16,0.86,1.7857,821680.71,3964963.306
000977.SZ,2020-02-19,48.31,48.68,46.78,46.9,49.02,-2.12,-4.3248,740108.77,3521828.328
000977.SZ,2020-02-20,46.78,48.1,45.7,47.43,46.9,0.53,1.1301,707352.89,3328887.669
000977.SZ,2020-02-21,47.46,49.46,47.13,48.15,47.43,0.72,1.518,809879.92,3931858.301
000977.SZ,2020-02-24,47.0,49.25,46.8,49.15,48.15,1.0,2.0768,1044177.84,5039987.81
000977.SZ,2020-02-25,48.18,49.05,45.15,47.9,49.15,-1.25,-2.5432,1123955.77,5348273.921
000977.SZ,2020-02-26,46.6,49.91,46.22,46.9,47.9,-1.0,-2.0877,1136605.14,5482998.126
000977.SZ,2020-02-27,48.0,48.75,44.1,46.55,46.9,-0.35,-0.7463,959532.45,4456474.045
000977.SZ,2020-02-28,44.0,45.8,41.9,42.05,46.55,-4.5,-9.667,873935.1,3852779.242
000977.SZ,2020-03-02,42.99,44.2,42.01,43.4,42.05,1.35,3.2105,639701.43,2765733.621
000977.SZ,2020-03-03,44.7,46.37,43.66,44.26,43.4,0.86,1.9816,725676.83,3267982.985
000977.SZ,2020-03-04,43.75,45.15,42.5,44.38,44.26,0.12,0.2711,519284.17,2284225.172
000977.SZ,2020-03-05,47.28,47.66,43.88,44.76,44.38,0.38,0.8562,622328.11,2839726.072
000977.SZ,2020-03-06,42.9,43.97,42.81,43.13,44.76,-1.63,-3.6416,617660.8,2681933.338
000977.SZ,2020-03-09,42.42,42.84,41.0,41.1,43.13,-2.03,-4.7067,641346.12,2677060.416
000977.SZ,2020-03-10,41.1,43.88,40.41,43.72,41.1,2.62,6.3747,607011.84,2573589.498
000977.SZ,2020-03-19,37.19,39.12,36.45,38.29,40.47,-2.18,-5.3867,784129.62,2937603.35
000977.SZ,2020-03-20,38.7,40.3,38.45,39.58,38.29,1.29,3.369,496634.55,1953402.948
000977.SZ,2020-03-23,37.95,40.48,37.81,38.66,39.58,-0.92,-2.3244,440408.43,1727462.034
000977.SZ,2020-03-24,39.82,40.48,37.45,39.25,38.66,0.59,1.5261,467920.86,1838467.599
000977.SZ,2020-03-25,40.45,40.86,39.42,40.83,39.25,1.58,4.0255,460811.93,1852546.612
000977.SZ,2020-03-26,39.88,40.65,39.26,39.5,40.83,-1.33,-3.2574,310210.82,1238507.763
000977.SZ,2020-03-27,39.7,39.89,38.11,38.21,39.5,-1.29,-3.2658,314771.05,1226040.045
000977.SZ,2020-03-30,37.29,38.99,36.39,38.5,38.21,0.29,0.759,410641.81,1538808.722
000977.SZ,2020-03-31,38.8,39.2,38.16,38.78,38.5,0.28,0.7273,256600.96,992600.245
000977.SZ,2020-04-01,38.3,39.36,37.37,37.57,38.78,-1.21,-3.1202,283781.4,1090775.518
000977.SZ,2020-04-02,37.68,39.75,37.37,39.64,37.57,2.07,5.5097,435617.69,1679594.229
000977.SZ,2020-04-03,39.32,40.13,38.71,38.89,39.64,-0.75,-1.892,330012.33,1298981.301
000977.SZ,2020-04-07,40.0,40.4,39.51,39.98,38.89,1.09,2.8028,334957.7,1339558.4
000977.SZ,2020-04-08,39.63,40.8,39.63,40.1,39.98,0.12,0.3002,289254.8,1164384.324
000977.SZ,2020-04-09,40.58,40.9,39.69,40.13,40.1,0.03,0.0748,246035.34,990828.658
000977.SZ,2020-04-10,40.0,40.07,38.0,38.11,40.13,-2.02,-5.0336,319181.96,1233396.028
000977.SZ,2020-04-13,37.8,37.8,34.82,35.15,38.11,-2.96,-7.767,544657.73,1962585.843
000977.SZ,2020-04-14,35.7,36.47,35.63,36.3,35.15,1.15,3.2717,396489.03,1429128.537
000977.SZ,2020-04-15,37.3,37.5,36.31,36.37,36.3,0.07,0.1928,316773.15,1169943.02
000977.SZ,2020-04-16,35.9,37.07,35.71,36.86,36.37,0.49,1.3473,266009.19,973959.686
000977.SZ,2020-04-17,37.51,38.04,37.08,37.3,36.86,0.44,1.1937,354274.23,1330791.152
000977.SZ,2020-04-20,37.62,39.43,37.1,39.33,37.3,2.03,5.4424,658844.74,2526996.992
000977.SZ,2020-04-21,38.82,40.22,38.67,40.22,39.33,0.89,2.2629,587192.57,2326432.318
000977.SZ,2020-04-22,39.6,40.18,39.01,40.01,40.22,-0.21,-0.5221,326423.24,1295359.634
