ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
601298.SH,2020-01-02,6.92,6.96,6.89,6.95,6.87,0.08,1.1645,131215.11,91007.559
601298.SH,2020-01-03,6.97,6.97,6.87,6.91,6.95,-0.04,-0.5755,109742.15,75878.172
601298.SH,2020-01-06,6.86,6.93,6.82,6.87,6.91,-0.04,-0.5789,106156.57,73032.116
601298.SH,2020-01-07,6.86,6.95,6.86,6.95,6.87,0.08,1.1645,99098.25,68526.514
601298.SH,2020-01-08,6.93,6.93,6.83,6.84,6.95,-0.11,-1.5827,92688.74,63709.454
601298.SH,2020-01-09,6.89,6.91,6.86,6.9,6.84,0.06,0.8772,66634.64,45866.141
601298.SH,2020-01-10,6.91,6.93,6.86,6.89,6.9,-0.01,-0.1449,64705.9,44572.765
601298.SH,2020-01-13,6.88,6.92,6.81,6.92,6.89,0.03,0.4354,88197.88,60641.012
601298.SH,2020-01-14,7.14,7.39,7.09,7.09,6.92,0.17,2.4566,281992.74,203189.862
601298.SH,2020-01-15,7.02,7.12,6.95,7.0,7.09,-0.09,-1.2694,134088.33,93762.682
601298.SH,2020-01-16,6.99,7.06,6.94,6.94,7.0,-0.06,-0.8571,80999.09,56673.015
601298.SH,2020-01-17,6.95,6.99,6.82,6.85,6.94,-0.09,-1.2968,78400.33,54052.826
601298.SH,2020-01-20,6.82,6.93,6.82,6.87,6.85,0.02,0.292,70679.69,48561.294
601298.SH,2020-01-21,6.85,6.87,6.76,6.78,6.87,-0.09,-1.31,71023.25,48480.747
601298.SH,2020-01-22,6.77,6.79,6.67,6.76,6.78,-0.02,-0.295,67255.64,45189.321
601298.SH,2020-01-23,6.73,6.73,6.51,6.56,6.76,-0.2,-2.9586,109578.04,72454.884
601298.SH,2020-02-03,5.9,5.9,5.9,5.9,6.56,-0.66,-10.061,48468.0,28596.12
601298.SH,2020-02-04,5.32,5.79,5.32,5.72,5.9,-0.18,-3.0508,173834.5,98168.545
601298.SH,2020-02-05,5.7,5.96,5.69,5.81,5.72,0.09,1.5734,110747.32,64680.467
