ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
002920.SZ,2020-01-02,30.7,30.99,30.22,30.77,30.33,0.44,1.4507,27953.81,85890.086
002920.SZ,2020-01-03,30.75,31.34,30.37,31.29,30.77,0.52,1.69,30060.09,92500.697
002920.SZ,2020-01-06,31.0,33.27,30.9,31.96,31.29,0.67,2.1413,57880.38,186984.73
002920.SZ,2020-01-07,31.82,33.66,31.31,33.1,31.96,1.14,3.567,62478.93,204415.697
002920.SZ,2020-01-08,32.48,34.18,32.48,33.85,33.1,0.75,2.2659,62866.2,209906.77
002920.SZ,2020-01-09,34.04,36.2,34.0,34.76,33.85,0.91,2.6883,70119.64,246662.646
002920.SZ,2020-01-10,34.38,36.25,34.38,34.75,34.76,-0.01,-0.0288,53204.06,187743.998
002920.SZ,2020-01-13,35.33,36.15,34.43,35.78,34.75,1.03,2.964,40193.16,141988.718
002920.SZ,2020-01-14,35.92,37.4,35.5,35.5,35.78,-0.28,-0.7826,64118.33,232384.912
002920.SZ,2020-01-15,35.37,35.96,35.15,35.7,35.5,0.2,0.5634,37262.0,132603.28
002920.SZ,2020-01-16,36.15,36.2,35.05,35.7,35.7,0.0,0.0,33239.7,118560.577
002920.SZ,2020-01-17,35.99,36.11,34.8,35.2,35.7,-0.5,-1.4006,44093.85,156068.495
002920.SZ,2020-01-20,35.52,36.4,35.0,36.15,35.2,0.95,2.6989,38247.11,136966.851
002920.SZ,2020-01-21,36.15,36.85,35.09,36.5,36.15,0.35,0.9682,39604.03,142305.02
002920.SZ,2020-01-22,36.5,36.5,33.01,35.7,36.5,-0.8,-2.1918,91618.54,317295.033
002920.SZ,2020-01-23,34.63,36.17,33.71,34.4,35.7,-1.3,-3.6415,46985.08,164027.398
002920.SZ,2020-02-03,30.99,31.8,30.96,30.96,34.4,-3.44,-10.0,40158.57,124949.887
002920.SZ,2020-02-04,31.25,33.9,31.25,33.5,30.96,2.54,8.2041,54224.07,179193.917
002920.SZ,2020-02-05,33.85,34.95,33.17,33.5,33.5,0.0,0.0,49609.58,169157.737
002920.SZ,2020-02-06,32.96,33.99,32.8,33.5,33.5,0.0,0.0,41366.82,138276.812
002920.SZ,2020-02-07,33.48,33.94,32.3,33.67,33.5,0.17,0.5075,40761.91,135465.73
002920.SZ,2020-02-10,33.9,35.8,33.4,35.67,33.67,2.0,5.94,53184.34,184151.942
002920.SZ,2020-02-11,35.43,35.5,34.16,34.51,35.67,-1.16,-3.252,44137.45,153133.019
002920.SZ,2020-02-12,34.17,34.78,33.74,34.63,34.51,0.12,0.3477,39735.6,136191.647
002920.SZ,2020-02-13,34.98,36.2,34.24,35.38,34.63,0.75,2.1658,58942.4,209221.567
002920.SZ,2020-02-14,35.4,36.66,34.9,35.69,35.38,0.31,0.8762,40075.51,143613.014
002920.SZ,2020-02-17,36.27,37.4,35.9,36.65,35.69,0.96,2.6898,52497.3,193201.174
002920.SZ,2020-02-18,36.6,37.26,35.71,36.37,36.65,-0.28,-0.764,52180.6,189262.537
002920.SZ,2020-02-19,36.35,37.78,35.96,37.07,36.37,0.7,1.9247,57712.14,212784.067
