ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
300458.SZ,2020-01-02,32.25,33.93,31.99,33.26,31.99,1.27,3.97,144375.22,478423.272
300458.SZ,2020-01-03,33.33,34.1,32.82,33.52,33.26,0.26,0.7817,125862.03,421213.432
300458.SZ,2020-01-06,32.93,34.35,32.7,34.21,33.52,0.69,2.0585,153219.6,517747.397
300458.SZ,2020-01-07,34.21,34.34,33.68,34.3,34.21,0.09,0.2631,113487.83,385985.985
300458.SZ,2020-01-08,34.0,35.24,33.28,33.38,34.3,-0.92,-2.6822,135149.43,460846.371
300458.SZ,2020-01-09,34.0,34.4,33.63,34.4,33.38,1.02,3.0557,108378.98,368513.696
300458.SZ,2020-01-10,34.55,35.5,34.47,34.63,34.4,0.23,0.6686,144452.32,504808.037
300458.SZ,2020-01-13,34.51,36.0,33.5,35.88,34.63,1.25,3.6096,159357.1,561213.722
300458.SZ,2020-01-14,35.86,35.86,34.73,34.8,35.88,-1.08,-3.01,133978.6,471283.991
300458.SZ,2020-01-15,35.15,38.16,35.0,37.39,34.8,2.59,7.4425,229375.93,841481.667
300458.SZ,2020-01-16,37.26,38.15,36.88,37.17,37.39,-0.22,-0.5884,152315.78,569791.059
300458.SZ,2020-01-17,36.4,36.8,34.89,35.3,37.17,-1.87,-5.0309,223190.16,797952.19
300458.SZ,2020-01-20,35.07,36.2,34.58,35.83,35.3,0.53,1.5014,141984.46,506262.269
300458.SZ,2020-01-21,35.71,37.14,35.19,36.35,35.83,0.52,1.4513,156842.57,569995.334
300458.SZ,2020-01-22,36.0,37.88,34.88,37.51,36.35,1.16,3.1912,168393.79,619249.752
300458.SZ,2020-01-23,36.8,39.3,35.51,36.69,37.51,-0.82,-2.1861,210834.43,793416.126
300458.SZ,2020-02-03,33.02,33.02,33.02,33.02,36.69,-3.67,-10.0027,11948.0,39452.296
300458.SZ,2020-02-04,29.72,33.29,29.72,32.3,33.02,-0.72,-2.1805,194525.5,620771.229
300458.SZ,2020-02-05,32.09,33.49,31.8,32.2,32.3,-0.1,-0.3096,161549.15,528452.583
300458.SZ,2020-02-06,31.8,33.25,31.46,32.84,32.2,0.64,1.9876,150515.78,490033.577
300458.SZ,2020-02-07,33.15,35.35,32.93,34.69,32.84,1.85,5.6334,177544.67,608009.573
300458.SZ,2020-02-10,34.78,35.86,34.5,35.18,34.69,0.49,1.4125,151797.86,535009.81
300458.SZ,2020-02-11,35.57,35.59,34.61,34.64,35.18,-0.54,-1.535,116486.81,407758.858
300458.SZ,2020-02-12,34.64,36.27,34.41,36.1,34.64,1.46,4.2148,156447.5,557064.095
300458.SZ,2020-02-13,36.2,37.55,35.55,36.7,36.1,0.6,1.662,198337.52,726093.598
300458.SZ,2020-02-14,37.4,38.96,36.42,37.2,36.7,0.5,1.3624,225874.09,854303.235
300458.SZ,2020-02-17,37.5,38.38,37.3,37.96,37.2,0.76,2.043,171162.02,647567.448
