ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
300487.SZ,2020-01-02,36.7,37.1,36.23,36.74,36.5,0.24,0.6575,29704.9,109197.442
300487.SZ,2020-01-03,36.74,37.35,36.3,37.19,36.74,0.45,1.2248,29134.34,107265.803
300487.SZ,2020-01-06,37.25,38.31,36.68,37.82,37.19,0.63,1.694,42924.23,161750.651
300487.SZ,2020-01-07,37.95,38.3,37.39,38.1,37.82,0.28,0.7403,34317.68,129861.53
300487.SZ,2020-01-08,37.66,38.38,37.66,38.3,38.1,0.2,0.5249,32259.18,122700.001
300487.SZ,2020-01-09,38.7,42.0,38.03,41.3,38.3,3.0,7.8329,68531.41,276788.19
300487.SZ,2020-01-10,41.01,41.23,39.75,39.99,41.3,-1.31,-3.1719,48227.45,194271.378
300487.SZ,2020-01-13,39.87,40.5,39.02,40.18,39.99,0.19,0.4751,36360.02,145180.094
300487.SZ,2020-01-14,39.32,39.32,37.81,38.31,40.18,-1.87,-4.6541,77131.73,296080.101
300487.SZ,2020-01-15,38.08,38.11,37.47,37.8,38.31,-0.51,-1.3312,32741.56,123528.233
300487.SZ,2020-01-16,37.82,40.68,37.82,39.69,37.8,1.89,5.0,73164.33,288953.867
300487.SZ,2020-01-17,39.53,40.01,38.95,39.13,39.69,-0.56,-1.4109,37814.61,148831.865
300487.SZ,2020-01-20,38.59,39.6,38.28,39.2,39.13,0.07,0.1789,33944.75,132182.846
300487.SZ,2020-01-21,39.51,39.54,38.51,38.66,39.2,-0.54,-1.3776,23719.27,92380.816
300487.SZ,2020-01-22,38.2,39.3,37.6,38.96,38.66,0.3,0.776,32321.72,124402.984
300487.SZ,2020-01-23,38.79,39.49,37.25,37.68,38.96,-1.28,-3.2854,35098.49,134113.765
300487.SZ,2020-02-03,33.91,34.49,33.91,33.91,37.68,-3.77,-10.0053,27777.0,94242.119
300487.SZ,2020-02-04,33.05,35.0,33.0,34.59,33.91,0.68,2.0053,41492.04,142841.072
300487.SZ,2020-02-05,34.58,36.76,34.58,35.65,34.59,1.06,3.0645,42816.91,153381.009
300487.SZ,2020-02-06,35.59,36.2,35.08,35.81,35.65,0.16,0.4488,38474.37,137754.851
300487.SZ,2020-02-07,36.8,38.58,36.51,37.9,35.81,2.09,5.8364,58332.3,220050.345
300487.SZ,2020-02-10,37.84,38.39,37.05,37.77,37.9,-0.13,-0.343,40444.7,152664.902
300487.SZ,2020-02-11,37.06,37.62,36.68,36.92,37.77,-0.85,-2.2505,36932.98,136663.889
300487.SZ,2020-02-12,36.8,39.09,36.8,38.75,36.92,1.83,4.9567,59053.76,225661.63
300487.SZ,2020-02-13,38.78,39.16,38.25,38.35,38.75,-0.4,-1.0323,37184.3,143521.018
300487.SZ,2020-02-14,38.35,39.17,38.1,38.67,38.35,0.32,0.8344,36986.04,142992.976
300487.SZ,2020-02-17,40.2,40.97,38.8,39.43,38.67,0.76,1.9653,61509.82,242744.766
300487.SZ,2020-02-18,39.01,39.8,38.81,39.45,39.43,0.02,0.0507,56663.51,222780.571
300487.SZ,2020-02-19,40.0,40.7,39.2,39.78,39.45,0.33,0.8365,57501.42,230251.077
300487.SZ,2020-02-20,39.91,39.91,38.67,39.55,39.78,-0.23,-0.5782,49822.32,196071.387
300487.SZ,2020-02-21,40.39,43.05,39.95,42.3,39.55,2.75,6.9532,94146.64,392394.536
300487.SZ,2020-02-24,41.7,45.59,41.66,44.35,42.3,2.05,4.8463,97233.88,428849.811
300487.SZ,2020-02-25,43.31,46.37,42.8,45.68,44.35,1.33,2.9989,93378.13,417957.984
300487.SZ,2020-02-26,44.99,46.19,42.0,42.36,45.68,-3.32,-7.268,78951.68,346992.086
300487.SZ,2020-02-27,43.43,43.89,41.8,42.4,42.36,0.04,0.0944,55065.27,236399.408
300487.SZ,2020-02-28,39.7,41.39,38.8,39.15,42.4,-3.25,-7.6651,63817.06,255937.282
300487.SZ,2020-03-02,40.1,40.4,38.9,39.83,39.15,0.68,1.7369,54831.83,217662.721
300487.SZ,2020-03-03,40.53,41.36,39.03,39.39,39.83,-0.44,-1.1047,53550.31,215796.74
300487.SZ,2020-03-04,39.5,39.56,37.9,38.85,39.39,-0.54,-1.3709,48278.35,186705.698
300487.SZ,2020-03-05,39.1,39.82,38.66,39.37,38.85,0.52,1.3385,32332.9,126727.602
300487.SZ,2020-03-06,38.71,38.99,38.13,38.53,39.37,-0.84,-2.1336,33113.43,127777.579
300487.SZ,2020-03-09,37.5,37.5,35.83,35.9,38.53,-2.63,-6.8258,48423.71,176674.905
300487.SZ,2020-03-10,35.15,37.48,35.15,37.33,35.9,1.43,3.9833,39993.06,146104.823
300487.SZ,2020-03-11,37.43,37.59,36.13,36.32,37.33,-1.01,-2.7056,27643.58,102006.654
300487.SZ,2020-03-12,35.87,35.87,34.8,35.1,36.32,-1.22,-3.359,33247.8,116981.361
300487.SZ,2020-03-13,33.19,35.28,33.06,34.69,35.1,-0.41,-1.1681,33448.42,113640.55
300487.SZ,2020-03-16,34.8,35.49,32.01,32.2,34.69,-2.49,-7.1779,49662.6,166127.026
300487.SZ,2020-03-17,32.54,33.0,30.6,32.36,32.2,0.16,0.4969,33101.85,105721.108
300487.SZ,2020-03-18,33.15,33.17,31.62,31.67,32.36,-0.69,-2.1323,26320.38,85571.757
300487.SZ,2020-03-19,31.8,32.35,31.31,32.3,31.67,0.63,1.9893,26313.31,84021.569
300487.SZ,2020-03-20,32.6,32.8,31.8,32.55,32.3,0.25,0.774,23242.88,74850.847
300487.SZ,2020-03-23,31.59,31.84,30.24,30.44,32.55,-2.11,-6.4823,25732.48,79873.055
300487.SZ,2020-03-24,30.96,31.28,29.71,31.0,30.44,0.56,1.8397,23663.33,72612.174
300487.SZ,2020-03-25,31.85,32.18,31.5,31.81,31.0,0.81,2.6129,21453.0,68318.786
300487.SZ,2020-03-26,31.96,31.96,31.3,31.35,31.81,-0.46,-1.4461,14075.82,44373.852
300487.SZ,2020-03-27,31.73,31.73,30.56,30.89,31.35,-0.46,-1.4673,24377.9,75691.441
300487.SZ,2020-03-30,30.47,30.47,28.69,29.44,30.89,-1.45,-4.6941,31666.41,92388.788
300487.SZ,2020-03-31,29.79,30.18,29.45,29.56,29.44,0.12,0.4076,20269.91,60342.711
300487.SZ,2020-04-01,29.35,30.29,29.14,29.68,29.56,0.12,0.406,17987.9,53613.052
