ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
300394.SZ,2020-01-02,38.39,38.75,37.91,38.35,38.26,0.09,0.2352,32957.55,126405.506
300394.SZ,2020-01-03,38.4,38.88,38.02,38.51,38.35,0.16,0.4172,28132.87,108330.074
300394.SZ,2020-01-06,38.75,39.51,38.23,38.63,38.51,0.12,0.3116,38095.16,148353.701
300394.SZ,2020-01-07,39.03,39.03,38.11,38.52,38.63,-0.11,-0.2848,23818.37,91412.155
300394.SZ,2020-01-08,38.4,38.49,36.68,36.94,38.52,-1.58,-4.1018,42037.09,157263.345
300394.SZ,2020-01-09,37.5,38.45,37.12,38.44,36.94,1.5,4.0606,36346.66,137871.413
300394.SZ,2020-01-10,38.55,39.66,38.3,39.26,38.44,0.82,2.1332,37190.9,144972.215
300394.SZ,2020-01-13,39.22,39.87,38.63,39.87,39.26,0.61,1.5537,27870.41,109651.316
300394.SZ,2020-01-14,39.83,39.87,38.78,38.89,39.87,-0.98,-2.458,24944.35,97767.793
300394.SZ,2020-01-15,38.86,39.58,38.75,39.22,38.89,0.33,0.8485,19335.64,75839.652
300394.SZ,2020-01-16,39.45,39.86,38.9,39.27,39.22,0.05,0.1275,20436.7,80315.616
300394.SZ,2020-01-17,38.33,38.33,36.77,37.65,39.27,-1.62,-4.1253,73656.65,275570.544
300394.SZ,2020-01-20,37.62,39.9,37.38,39.1,37.65,1.45,3.8513,68666.44,266692.521
300394.SZ,2020-01-21,39.0,39.44,38.12,38.15,39.1,-0.95,-2.4297,37066.23,143499.832
300394.SZ,2020-01-22,38.11,39.89,37.01,39.45,38.15,1.3,3.4076,47268.97,182733.468
300394.SZ,2020-01-23,38.74,40.18,37.48,37.79,39.45,-1.66,-4.2079,50395.99,195641.906
300394.SZ,2020-02-03,34.01,34.01,34.01,34.01,37.79,-3.78,-10.0026,7212.0,24528.012
300394.SZ,2020-02-04,32.0,34.59,32.0,34.33,34.01,0.32,0.9409,43967.06,149052.621
300394.SZ,2020-02-05,34.35,35.47,33.88,34.61,34.33,0.28,0.8156,42916.25,149360.68
300394.SZ,2020-02-06,34.4,37.3,34.4,36.87,34.61,2.26,6.5299,45231.21,163328.14
300394.SZ,2020-02-07,36.9,40.56,36.43,40.56,36.87,3.69,10.0081,67177.29,264817.307
300394.SZ,2020-02-10,41.32,42.86,40.3,42.09,40.56,1.53,3.7722,81038.38,337254.75
300394.SZ,2020-02-11,41.8,42.79,40.8,41.08,42.09,-1.01,-2.3996,47893.13,197823.056
300394.SZ,2020-02-12,40.59,42.84,40.32,41.83,41.08,0.75,1.8257,69147.45,287847.448
300394.SZ,2020-02-13,42.25,42.25,40.53,40.97,41.83,-0.86,-2.0559,36689.35,150752.346
300394.SZ,2020-02-14,40.83,41.73,40.58,40.95,40.97,-0.02,-0.0488,33104.3,136133.865
300394.SZ,2020-02-17,41.49,44.6,41.25,44.09,40.95,3.14,7.6679,79364.63,343528.564
300394.SZ,2020-02-18,43.9,44.34,43.0,44.32,44.09,0.23,0.5217,42030.28,184051.84
300394.SZ,2020-02-19,43.94,44.2,42.8,43.15,44.32,-1.17,-2.6399,33845.81,147188.914
300394.SZ,2020-02-20,43.06,44.17,42.01,43.84,43.15,0.69,1.5991,36576.4,158222.423
300394.SZ,2020-02-21,42.53,44.77,42.52,43.65,43.84,-0.19,-0.4334,50707.48,221214.119
300394.SZ,2020-02-24,44.24,48.02,44.23,48.02,43.65,4.37,10.0115,60419.86,282048.276
300394.SZ,2020-02-25,47.89,52.82,47.5,52.82,48.02,4.8,9.9958,97404.86,500604.023
300394.SZ,2020-02-26,53.15,55.8,50.08,52.73,52.82,-0.09,-0.1704,105477.96,565275.969
300394.SZ,2020-02-27,53.8,55.0,50.98,51.77,52.73,-0.96,-1.8206,93757.29,495607.223
300394.SZ,2020-02-28,47.85,49.8,46.59,46.65,51.77,-5.12,-9.8899,70141.73,336823.417
300394.SZ,2020-03-02,47.8,51.32,46.18,51.32,46.65,4.67,10.0107,89924.78,440947.58
300394.SZ,2020-03-03,53.0,54.93,48.93,49.73,51.32,-1.59,-3.0982,82337.9,429351.423
300394.SZ,2020-03-04,49.38,50.5,47.41,48.42,49.73,-1.31,-2.6342,53485.65,260860.271
300394.SZ,2020-03-05,51.68,51.8,46.6,47.43,48.42,-0.99,-2.0446,65893.76,319982.509
300394.SZ,2020-03-06,46.07,48.1,46.01,46.87,47.43,-0.56,-1.1807,41157.65,193380.72
300394.SZ,2020-03-09,45.98,48.69,45.6,46.38,46.87,-0.49,-1.0454,62482.37,295885.038
300394.SZ,2020-03-10,45.85,50.0,45.28,49.43,46.38,3.05,6.5761,56373.57,269985.523
300394.SZ,2020-03-11,49.46,52.68,49.01,49.41,49.43,-0.02,-0.0405,72053.58,366693.472
300394.SZ,2020-03-12,48.5,51.0,47.74,51.0,49.41,1.59,3.218,47278.07,234232.364
300394.SZ,2020-03-13,48.75,52.68,48.3,51.74,51.0,0.74,1.451,53153.47,270524.69
300394.SZ,2020-03-16,52.19,52.34,46.57,46.57,51.74,-5.17,-9.9923,49653.34,243306.008
300394.SZ,2020-03-17,47.56,48.0,45.0,46.69,46.57,0.12,0.2577,35241.69,164790.889
300394.SZ,2020-03-18,46.85,48.58,45.35,45.35,46.69,-1.34,-2.87,33677.26,158742.961
300394.SZ,2020-03-19,45.85,49.89,45.0,49.89,45.35,4.54,10.011,58747.89,280915.302
300394.SZ,2020-03-20,51.0,51.08,46.89,48.45,49.89,-1.44,-2.8863,59358.08,291459.581
300394.SZ,2020-03-23,46.61,49.89,46.61,47.05,48.45,-1.4,-2.8896,42496.38,205476.151
300394.SZ,2020-03-24,48.5,48.93,43.95,46.18,47.05,-0.87,-1.8491,55026.15,255047.086
300394.SZ,2020-03-25,47.53,47.78,46.5,46.9,46.18,0.72,1.5591,43652.81,205834.189
300394.SZ,2020-03-26,47.0,47.0,44.6,44.9,46.9,-2.0,-4.2644,33569.77,152369.13
