ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
601766.SH,2020-01-02,7.19,7.29,7.19,7.24,7.14,0.1,1.4006,1068579.39,774130.835
601766.SH,2020-01-03,7.3,7.33,7.21,7.25,7.24,0.01,0.1381,784003.77,568752.793
601766.SH,2020-01-06,7.19,7.25,7.15,7.19,7.25,-0.06,-0.8276,800045.31,575958.618
601766.SH,2020-01-07,7.2,7.22,7.16,7.19,7.19,0.0,0.0,547208.91,393166.386
601766.SH,2020-01-08,7.16,7.16,7.1,7.11,7.19,-0.08,-1.1127,591324.47,421756.613
601766.SH,2020-01-09,7.15,7.19,7.13,7.15,7.11,0.04,0.5626,519418.56,371408.216
601766.SH,2020-01-10,7.17,7.18,7.1,7.12,7.15,-0.03,-0.4196,339139.38,241718.781
601766.SH,2020-01-13,7.12,7.13,7.06,7.09,7.12,-0.03,-0.4213,526965.94,373162.37
601766.SH,2020-01-14,7.1,7.24,7.09,7.16,7.09,0.07,0.9873,890001.57,638483.828
601766.SH,2020-01-15,7.16,7.17,7.05,7.07,7.16,-0.09,-1.257,733393.56,519032.591
601766.SH,2020-01-16,7.07,7.09,6.95,6.97,7.07,-0.1,-1.4144,842882.76,589563.801
601766.SH,2020-01-17,6.99,7.02,6.92,6.94,6.97,-0.03,-0.4304,558678.54,388808.388
601766.SH,2020-01-20,6.94,7.04,6.91,7.01,6.94,0.07,1.0086,617521.52,431068.432
601766.SH,2020-01-21,6.97,6.98,6.88,6.9,7.01,-0.11,-1.5692,673202.65,465316.764
601766.SH,2020-01-22,6.88,6.9,6.8,6.87,6.9,-0.03,-0.4348,584875.18,400299.628
601766.SH,2020-01-23,6.84,6.84,6.73,6.76,6.87,-0.11,-1.6012,791013.64,536444.087
601766.SH,2020-02-03,6.08,6.14,6.08,6.08,6.76,-0.68,-10.0592,1274582.47,775555.904
601766.SH,2020-02-04,5.96,6.08,5.91,6.03,6.08,-0.05,-0.8224,1120610.95,674878.035
601766.SH,2020-02-05,6.02,6.19,6.0,6.12,6.03,0.09,1.4925,821529.48,503063.652
601766.SH,2020-02-06,6.18,6.21,6.08,6.2,6.12,0.08,1.3072,722051.33,444195.549
601766.SH,2020-02-07,6.15,6.21,6.12,6.18,6.2,-0.02,-0.3226,536903.44,330068.537
601766.SH,2020-02-10,6.15,6.24,6.12,6.2,6.18,0.02,0.3236,551188.76,341083.243
601766.SH,2020-02-11,6.22,6.29,6.19,6.22,6.2,0.02,0.3226,525561.33,328143.794
601766.SH,2020-02-12,6.21,6.3,6.18,6.27,6.22,0.05,0.8039,587932.94,366349.744
601766.SH,2020-02-13,6.25,6.33,6.21,6.23,6.27,-0.04,-0.638,590877.71,370378.864
601766.SH,2020-02-14,6.19,6.26,6.18,6.26,6.23,0.03,0.4815,410975.12,256228.357
601766.SH,2020-02-17,6.26,6.43,6.25,6.43,6.26,0.17,2.7157,839249.2,534716.745
601766.SH,2020-02-18,6.4,6.44,6.36,6.4,6.43,-0.03,-0.4666,564476.19,361020.916
601766.SH,2020-02-19,6.41,6.48,6.37,6.41,6.4,0.01,0.1563,694346.82,445317.297
601766.SH,2020-02-20,6.39,6.48,6.35,6.47,6.41,0.06,0.936,761610.39,488839.491
601766.SH,2020-02-21,6.45,6.55,6.43,6.49,6.47,0.02,0.3091,698289.53,452873.828
601766.SH,2020-02-24,6.47,6.48,6.38,6.39,6.49,-0.1,-1.5408,787014.8,504538.502
601766.SH,2020-02-25,6.35,6.35,6.2,6.26,6.39,-0.13,-2.0344,849191.69,532408.077
601766.SH,2020-02-26,6.19,6.88,6.19,6.65,6.26,0.39,6.23,2536331.05,1673922.994
601766.SH,2020-02-27,6.62,6.69,6.52,6.55,6.65,-0.1,-1.5038,981191.22,644970.684
601766.SH,2020-02-28,6.4,6.67,6.37,6.4,6.55,-0.15,-2.2901,1094710.62,710157.875
601766.SH,2020-03-02,6.47,6.85,6.44,6.72,6.4,0.32,5.0,1579345.59,1059254.075
