ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
603833.SH,2020-01-02,117.0,119.79,116.14,116.68,117.0,-0.32,-0.2735,9160.46,108071.98
603833.SH,2020-01-03,117.0,118.9,115.2,116.54,116.68,-0.14,-0.12,12098.31,140525.789
603833.SH,2020-01-06,114.0,117.0,113.64,114.0,116.54,-2.54,-2.1795,16477.65,189027.44
603833.SH,2020-01-07,115.5,117.58,113.02,116.6,114.0,2.6,2.2807,10414.06,120059.99
603833.SH,2020-01-08,115.26,117.5,114.0,116.4,116.6,-0.2,-0.1715,8825.21,102422.624
603833.SH,2020-01-09,116.5,119.28,116.4,119.0,116.4,2.6,2.2337,10787.44,127607.884
603833.SH,2020-01-10,119.0,119.48,117.67,119.25,119.0,0.25,0.2101,5678.36,67441.345
603833.SH,2020-01-13,116.5,118.24,113.88,116.78,119.25,-2.47,-2.0713,13081.29,151892.114
603833.SH,2020-01-14,117.0,117.0,113.0,113.7,116.78,-3.08,-2.6374,14686.89,168552.579
603833.SH,2020-01-15,113.7,114.78,111.21,113.62,113.7,-0.08,-0.0704,10511.76,118816.623
603833.SH,2020-01-16,115.0,120.5,114.63,117.55,113.62,3.93,3.4589,21817.76,257063.042
603833.SH,2020-01-17,118.1,121.51,117.56,121.0,117.55,3.45,2.9349,19736.84,237374.555
603833.SH,2020-01-20,121.28,125.15,118.47,124.36,121.0,3.36,2.7769,19096.49,235637.208
603833.SH,2020-01-21,124.23,125.0,121.0,122.1,124.36,-2.26,-1.8173,9972.59,122598.876
603833.SH,2020-01-22,118.06,121.11,115.25,119.76,122.1,-2.34,-1.9165,18740.09,221176.635
603833.SH,2020-01-23,117.74,118.37,110.14,113.0,119.76,-6.76,-5.6446,21874.61,250184.534
603833.SH,2020-02-03,101.7,104.41,101.7,103.4,113.0,-9.6,-8.4956,26892.61,274967.705
603833.SH,2020-02-04,105.0,108.88,105.0,107.24,103.4,3.84,3.7137,19489.81,209030.707
603833.SH,2020-02-05,107.23,111.6,104.61,108.0,107.24,0.76,0.7087,28155.95,301032.972
603833.SH,2020-02-06,108.98,111.0,105.01,110.41,108.0,2.41,2.2315,22834.35,245560.413
603833.SH,2020-02-07,108.68,110.39,105.71,109.0,110.41,-1.41,-1.2771,19370.24,208562.862
603833.SH,2020-02-10,107.88,107.88,105.2,107.0,109.0,-2.0,-1.8349,22928.99,244503.285
603833.SH,2020-02-11,107.0,111.6,106.0,109.0,107.0,2.0,1.8692,23066.25,250523.567
