ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
002466.SZ,2020-01-02,30.0,31.05,29.4,30.69,30.18,0.51,1.6899,563820.1,1704146.491
002466.SZ,2020-01-03,29.8,31.84,29.64,30.95,30.69,0.26,0.8472,816079.42,2497391.752
002466.SZ,2020-01-06,31.14,33.98,31.13,32.68,30.95,1.73,5.5897,917109.71,2979370.294
002466.SZ,2020-01-07,32.18,32.6,31.72,32.21,32.68,-0.47,-1.4382,595271.3,1908425.682
002466.SZ,2020-01-08,32.22,33.59,31.4,31.94,32.21,-0.27,-0.8382,720380.8,2337766.641
002466.SZ,2020-01-09,32.24,32.44,31.19,31.53,31.94,-0.41,-1.2837,497979.89,1579685.991
002466.SZ,2020-01-10,31.41,32.44,31.08,32.0,31.53,0.47,1.4906,421068.31,1339099.426
002466.SZ,2020-01-13,32.0,32.59,31.38,32.01,32.0,0.01,0.0313,440911.32,1407737.872
002466.SZ,2020-01-14,32.8,35.21,32.8,34.78,32.01,2.77,8.6535,1043618.65,3597620.942
002466.SZ,2020-01-15,34.1,34.5,32.65,33.07,34.78,-1.71,-4.9166,749073.46,2503255.294
002466.SZ,2020-01-16,33.06,33.65,32.39,32.76,33.07,-0.31,-0.9374,426794.6,1404240.574
002466.SZ,2020-01-17,32.85,33.17,31.77,32.23,32.76,-0.53,-1.6178,365418.59,1181613.372
002466.SZ,2020-01-20,32.2,33.13,31.69,32.58,32.23,0.35,1.0859,325046.67,1057575.125
002466.SZ,2020-01-21,31.95,32.39,31.61,31.75,32.58,-0.83,-2.5476,300143.03,956420.013
002466.SZ,2020-01-22,31.5,33.05,31.48,32.56,31.75,0.81,2.5512,506229.46,1645055.559
002466.SZ,2020-01-23,32.15,32.95,29.95,30.82,32.56,-1.74,-5.344,517991.9,1630583.631
002466.SZ,2020-02-03,27.74,27.74,27.74,27.74,30.82,-3.08,-9.9935,47242.0,131049.308
002466.SZ,2020-02-04,24.97,29.6,24.97,29.0,27.74,1.26,4.5422,1625523.35,4299803.381
002466.SZ,2020-02-05,28.75,30.41,28.0,28.06,29.0,-0.94,-3.2414,1086141.99,3168041.997
002466.SZ,2020-02-06,26.35,28.55,26.35,28.15,28.06,0.09,0.3207,855350.25,2345548.282
002466.SZ,2020-02-07,27.7,28.16,26.78,27.47,28.15,-0.68,-2.4156,538922.91,1477733.187
002466.SZ,2020-02-10,27.32,29.29,27.08,28.52,27.47,1.05,3.8224,953548.3,2698546.192
002466.SZ,2020-02-11,28.71,28.77,27.66,27.93,28.52,-0.59,-2.0687,614380.52,1728476.711
002466.SZ,2020-02-12,27.89,30.72,27.68,30.72,27.93,2.79,9.9893,717883.46,2162212.634
002466.SZ,2020-02-13,33.7,33.79,32.5,33.79,30.72,3.07,9.9935,1822495.24,6119104.393
