ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
603260.SH,2020-01-02,29.8,30.68,29.62,30.28,29.47,0.81,2.7486,46634.0,140644.774
603260.SH,2020-01-03,30.28,30.4,29.9,30.28,30.28,0.0,0.0,28972.71,87261.9
603260.SH,2020-01-06,30.26,31.28,29.99,30.78,30.28,0.5,1.6513,48684.65,149071.957
603260.SH,2020-01-07,30.61,31.1,30.52,30.84,30.78,0.06,0.1949,30145.91,92746.192
603260.SH,2020-01-08,30.61,31.36,30.31,30.34,30.84,-0.5,-1.6213,38579.56,118884.293
603260.SH,2020-01-09,30.67,30.99,30.34,30.42,30.34,0.08,0.2637,24409.56,74666.655
603260.SH,2020-01-10,30.5,30.6,29.82,30.03,30.42,-0.39,-1.2821,23831.31,71743.332
603260.SH,2020-01-13,30.1,30.51,29.9,30.5,30.03,0.47,1.5651,37646.19,113866.059
603260.SH,2020-01-14,30.45,31.03,30.36,30.55,30.5,0.05,0.1639,37746.64,115825.804
603260.SH,2020-01-15,30.78,30.78,29.85,29.92,30.55,-0.63,-2.0622,32199.86,96662.818
603260.SH,2020-01-16,29.92,30.33,29.65,29.73,29.92,-0.19,-0.635,19338.54,57797.561
603260.SH,2020-01-17,29.83,29.95,29.5,29.79,29.73,0.06,0.2018,18057.04,53684.735
603260.SH,2020-01-20,29.58,30.09,29.55,29.97,29.79,0.18,0.6042,16624.35,49582.109
603260.SH,2020-01-21,29.99,29.99,29.01,29.12,29.97,-0.85,-2.8362,28619.27,84145.795
603260.SH,2020-01-22,28.97,29.38,28.61,29.34,29.12,0.22,0.7555,25620.63,74417.33
603260.SH,2020-01-23,28.5,29.15,27.81,27.9,29.34,-1.44,-4.908,29361.29,83394.263
603260.SH,2020-02-03,25.11,25.11,25.11,25.11,27.9,-2.79,-10.0,14546.0,36525.006
603260.SH,2020-02-04,24.35,25.35,24.14,24.95,25.11,-0.16,-0.6372,55825.94,138103.295
603260.SH,2020-02-05,25.03,25.77,24.93,25.65,24.95,0.7,2.8056,43900.72,112036.678
603260.SH,2020-02-06,25.67,25.81,25.17,25.61,25.65,-0.04,-0.1559,32783.38,83821.065
603260.SH,2020-02-07,25.39,25.82,25.17,25.46,25.61,-0.15,-0.5857,27482.74,69757.969
603260.SH,2020-02-10,25.76,26.24,25.31,26.16,25.46,0.7,2.7494,22881.65,59083.892
