ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
002371.SZ,2020-01-02,88.62,93.26,88.0,93.0,88.0,5.0,5.6818,118582.14,1083964.251
002371.SZ,2020-01-03,93.2,94.5,90.2,92.7,93.0,-0.3,-0.3226,88920.33,822252.265
002371.SZ,2020-01-06,91.21,93.49,90.35,90.85,92.7,-1.85,-1.9957,95267.04,874125.938
002371.SZ,2020-01-07,90.0,91.91,90.0,91.32,90.85,0.47,0.5173,67990.06,618471.927
002371.SZ,2020-01-08,91.0,91.0,88.13,89.11,91.32,-2.21,-2.4201,78575.47,701005.227
002371.SZ,2020-01-09,90.05,90.99,88.56,90.74,89.11,1.63,1.8292,76843.66,689888.99
002371.SZ,2020-01-10,91.0,94.66,90.0,91.0,90.74,0.26,0.2865,121010.36,1116995.958
002371.SZ,2020-01-13,91.0,100.1,91.0,100.1,91.0,9.1,10.0,135507.54,1330440.859
002371.SZ,2020-01-14,105.15,108.88,102.63,107.15,100.1,7.05,7.043,198514.36,2097318.066
002371.SZ,2020-01-15,106.22,108.8,104.5,108.0,107.15,0.85,0.7933,123337.8,1313301.995
002371.SZ,2020-01-16,109.74,117.71,109.0,113.0,108.0,5.0,4.6296,168388.86,1903791.27
002371.SZ,2020-01-17,113.78,114.99,110.39,113.0,113.0,0.0,0.0,116433.11,1306710.483
002371.SZ,2020-01-20,112.26,121.09,112.26,117.98,113.0,4.98,4.4071,129242.22,1509638.14
002371.SZ,2020-01-21,116.19,119.6,114.83,117.4,117.98,-0.58,-0.4916,85132.29,1002053.935
002371.SZ,2020-01-22,117.4,127.0,111.94,127.0,117.4,9.6,8.1772,120574.87,1451705.921
002371.SZ,2020-01-23,123.32,129.3,114.3,118.5,127.0,-8.5,-6.6929,159819.99,1935692.87
002371.SZ,2020-02-03,106.65,110.5,106.65,106.65,118.5,-11.85,-10.0,136776.49,1471903.996
002371.SZ,2020-02-04,108.5,117.32,108.5,117.32,106.65,10.67,10.0047,113775.12,1308805.329
002371.SZ,2020-02-05,118.51,129.05,118.51,124.62,117.32,7.3,6.2223,171992.37,2145626.649
002371.SZ,2020-02-06,123.21,137.08,122.0,137.08,124.62,12.46,9.9984,152389.4,1969902.73
002371.SZ,2020-02-07,137.47,146.5,133.0,144.96,137.08,7.88,5.7485,131033.49,1813242.746
002371.SZ,2020-02-10,141.0,144.92,136.39,140.08,144.96,-4.88,-3.3664,118886.95,1667324.55
002371.SZ,2020-02-11,138.57,143.6,138.57,141.3,140.08,1.22,0.8709,93337.34,1321072.587
002371.SZ,2020-02-12,140.28,143.5,137.4,142.35,141.3,1.05,0.7431,110388.9,1551703.017
002371.SZ,2020-02-13,142.35,153.8,140.7,145.29,142.35,2.94,2.0653,143660.74,2109448.315
002371.SZ,2020-02-14,142.58,151.5,140.2,141.41,145.29,-3.88,-2.6705,114655.13,1677498.992
002371.SZ,2020-02-17,143.25,147.44,141.6,146.4,141.41,4.99,3.5287,87715.78,1272892.488
002371.SZ,2020-02-18,147.5,156.98,146.51,154.01,146.4,7.61,5.1981,115724.97,1766319.504
002371.SZ,2020-02-19,152.0,160.2,148.92,155.16,154.01,1.15,0.7467,117752.55,1829227.341
002371.SZ,2020-02-20,153.8,158.77,146.53,154.89,155.16,-0.27,-0.174,138630.05,2115945.159
002371.SZ,2020-02-21,151.25,154.99,151.01,153.0,154.89,-1.89,-1.2202,111603.7,1704885.583
002371.SZ,2020-02-24,152.2,168.3,151.53,168.3,153.0,15.3,10.0,167988.01,2750185.891
002371.SZ,2020-02-25,167.5,180.15,158.0,174.7,168.3,6.4,3.8027,167032.53,2817110.794
002371.SZ,2020-02-26,170.0,173.5,157.23,157.23,174.7,-17.47,-10.0,158025.9,2591060.431
002371.SZ,2020-02-27,160.0,168.18,158.54,162.6,157.23,5.37,3.4154,188449.46,3067561.288
002371.SZ,2020-02-28,150.0,158.59,146.34,148.01,162.6,-14.59,-8.9729,186650.87,2770548.8
002371.SZ,2020-03-02,152.02,154.36,138.01,142.2,148.01,-5.81,-3.9254,203738.12,2938431.334
002371.SZ,2020-03-03,146.16,150.0,139.51,141.49,142.2,-0.71,-0.4993,176386.46,2552631.782
002371.SZ,2020-03-04,138.36,139.9,127.55,131.72,141.49,-9.77,-6.9051,213062.71,2825630.305
002371.SZ,2020-03-05,134.0,137.0,129.53,136.99,131.72,5.27,4.0009,170066.05,2282234.618
002371.SZ,2020-03-06,134.03,138.5,132.0,133.72,136.99,-3.27,-2.387,104816.34,1414401.314
002371.SZ,2020-03-09,131.16,131.55,120.65,121.85,133.72,-11.87,-8.8768,171234.27,2153987.458
002371.SZ,2020-03-10,125.0,133.93,125.0,133.23,121.85,11.38,9.3394,194316.53,2512209.714
002371.SZ,2020-03-11,133.7,134.0,124.6,124.64,133.23,-8.59,-6.4475,172445.93,2213922.774
002371.SZ,2020-03-12,121.19,127.98,121.19,126.0,124.64,1.36,1.0911,130777.86,1642318.038
002371.SZ,2020-03-13,120.54,136.05,120.54,133.4,126.0,7.4,5.873,205198.55,2692258.507
002371.SZ,2020-03-16,133.55,138.88,126.89,130.33,133.4,-3.07,-2.3013,198598.46,2661034.591
002371.SZ,2020-03-17,134.5,138.0,125.52,137.15,130.33,6.82,5.2329,162613.95,2168117.684
002371.SZ,2020-03-18,138.88,141.86,133.0,134.49,137.15,-2.66,-1.9395,152755.88,2117525.172
002371.SZ,2020-03-19,136.96,144.7,133.73,143.0,134.49,8.51,6.3276,145804.04,2017984.916
002371.SZ,2020-03-20,145.0,148.7,141.81,144.01,143.0,1.01,0.7063,143168.12,2075084.517
002371.SZ,2020-03-23,137.5,141.85,129.61,129.61,144.01,-14.4,-9.9993,129792.17,1739721.408
002371.SZ,2020-03-24,132.98,133.26,117.0,125.3,129.61,-4.31,-3.3254,176332.03,2187534.473
002371.SZ,2020-03-25,128.0,131.45,125.46,127.25,125.3,1.95,1.5563,112624.41,1442864.07
002371.SZ,2020-03-26,125.0,129.0,122.22,123.82,127.25,-3.43,-2.6955,88335.47,1103994.342
002371.SZ,2020-03-27,126.05,128.5,122.61,123.81,123.82,-0.01,-0.0081,73933.17,925219.309
002371.SZ,2020-03-30,121.81,122.0,113.58,117.1,123.81,-6.71,-5.4196,115869.76,1352156.19
002371.SZ,2020-03-31,119.18,121.3,115.71,116.3,117.1,-0.8,-0.6832,74279.25,877900.565
002371.SZ,2020-04-01,115.4,120.17,115.1,116.24,116.3,-0.06,-0.0516,76122.66,896824.75
002371.SZ,2020-04-02,115.42,127.8,115.42,127.09,116.24,10.85,9.3341,147487.42,1801860.513
002371.SZ,2020-04-03,125.1,127.0,123.77,124.6,127.09,-2.49,-1.9592,85445.87,1071207.278
002371.SZ,2020-04-07,130.81,131.48,126.5,126.65,124.6,2.05,1.6453,88661.91,1137943.531
002371.SZ,2020-04-08,125.99,129.66,125.3,126.18,126.65,-0.47,-0.3711,66903.0,850318.748
002371.SZ,2020-04-09,127.78,127.88,123.0,125.66,126.18,-0.52,-0.4121,59509.8,744167.336
002371.SZ,2020-04-10,124.74,125.65,116.05,117.0,125.66,-8.66,-6.8916,90803.99,1082510.063
002371.SZ,2020-04-13,116.05,118.14,112.33,114.19,117.0,-2.81,-2.4017,60772.6,698252.732
