ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
601390.SH,2020-01-02,5.97,6.15,5.97,6.06,5.94,0.12,2.0202,920914.1,559850.179
601390.SH,2020-01-03,6.08,6.11,6.0,6.03,6.06,-0.03,-0.495,633857.92,383049.262
601390.SH,2020-01-06,6.0,6.06,5.95,5.97,6.03,-0.06,-0.995,677376.87,406531.533
601390.SH,2020-01-07,5.98,6.03,5.97,6.01,5.97,0.04,0.67,435826.79,261475.499
601390.SH,2020-01-08,5.98,5.99,5.9,5.91,6.01,-0.1,-1.6639,447190.29,265608.416
601390.SH,2020-01-09,5.94,5.97,5.92,5.94,5.91,0.03,0.5076,322044.1,191333.43
601390.SH,2020-01-10,5.95,5.97,5.91,5.93,5.94,-0.01,-0.1684,266215.2,158042.452
601390.SH,2020-01-13,5.93,5.93,5.85,5.92,5.93,-0.01,-0.1686,336284.24,198167.269
601390.SH,2020-01-14,5.93,5.99,5.92,5.96,5.92,0.04,0.6757,419724.39,250127.707
601390.SH,2020-01-15,5.94,5.95,5.84,5.84,5.96,-0.12,-2.0134,480415.84,281943.623
601390.SH,2020-01-16,5.85,5.86,5.79,5.8,5.84,-0.04,-0.6849,373206.06,216900.508
601390.SH,2020-01-17,5.8,5.82,5.77,5.78,5.8,-0.02,-0.3448,281661.25,163244.166
601390.SH,2020-01-20,5.78,5.84,5.75,5.83,5.78,0.05,0.8651,282481.79,163575.192
601390.SH,2020-01-21,5.8,5.81,5.7,5.71,5.83,-0.12,-2.0583,384895.26,221108.933
601390.SH,2020-01-22,5.7,5.73,5.65,5.7,5.71,-0.01,-0.1751,286211.63,162783.499
601390.SH,2020-01-23,5.68,5.69,5.52,5.56,5.7,-0.14,-2.4561,505557.18,283287.74
601390.SH,2020-02-03,5.0,5.05,5.0,5.0,5.56,-0.56,-10.0719,779663.74,390103.978
601390.SH,2020-02-04,4.9,5.06,4.9,5.0,5.0,0.0,0.0,769488.22,384227.203
601390.SH,2020-02-05,4.98,5.13,4.98,5.06,5.0,0.06,1.2,623802.34,315770.526
601390.SH,2020-02-06,5.1,5.17,5.05,5.14,5.06,0.08,1.581,552840.27,282230.698
601390.SH,2020-02-07,5.12,5.22,5.06,5.18,5.14,0.04,0.7782,461130.06,235680.641
601390.SH,2020-02-10,5.13,5.26,5.11,5.22,5.18,0.04,0.7722,433046.54,225250.96
601390.SH,2020-02-11,5.25,5.31,5.21,5.23,5.22,0.01,0.1916,496291.11,261202.438
601390.SH,2020-02-12,5.23,5.27,5.2,5.26,5.23,0.03,0.5736,327402.59,171666.769
601390.SH,2020-02-13,5.28,5.39,5.27,5.28,5.26,0.02,0.3802,568512.32,302686.58
601390.SH,2020-02-14,5.26,5.32,5.25,5.3,5.28,0.02,0.3788,321856.57,170139.811
601390.SH,2020-02-17,5.3,5.4,5.29,5.39,5.3,0.09,1.6981,490287.56,262458.511
601390.SH,2020-02-18,5.4,5.43,5.34,5.35,5.39,-0.04,-0.7421,529165.73,283802.468
601390.SH,2020-02-19,5.34,5.39,5.31,5.34,5.35,-0.01,-0.1869,541094.17,289418.443
601390.SH,2020-02-20,5.34,5.39,5.31,5.38,5.34,0.04,0.7491,636435.73,340285.952
601390.SH,2020-02-21,5.37,5.41,5.35,5.36,5.38,-0.02,-0.3717,615219.21,330448.72
601390.SH,2020-02-24,5.34,5.35,5.27,5.28,5.36,-0.08,-1.4925,615909.75,326323.91
601390.SH,2020-02-25,5.21,5.24,5.11,5.16,5.28,-0.12,-2.2727,888141.55,458827.293
601390.SH,2020-02-26,5.12,5.57,5.11,5.46,5.16,0.3,5.814,2412269.86,1302910.025
601390.SH,2020-02-27,5.44,5.52,5.37,5.41,5.46,-0.05,-0.9158,1181562.73,641070.483
601390.SH,2020-02-28,5.34,5.58,5.31,5.37,5.41,-0.04,-0.7394,1664647.92,908213.388
601390.SH,2020-03-02,5.43,5.91,5.42,5.91,5.37,0.54,10.0559,3217750.37,1868921.53
601390.SH,2020-03-03,6.08,6.08,5.79,5.86,5.91,-0.05,-0.846,2689631.22,1585589.333
601390.SH,2020-03-04,5.81,6.05,5.77,5.95,5.86,0.09,1.5358,1745901.45,1040551.581
601390.SH,2020-03-05,6.0,6.05,5.88,5.93,5.95,-0.02,-0.3361,1353211.73,805503.271
601390.SH,2020-03-06,5.85,5.93,5.74,5.76,5.93,-0.17,-2.8668,1211796.72,702249.88
601390.SH,2020-03-09,5.68,5.69,5.56,5.58,5.76,-0.18,-3.125,1074368.59,602803.132
601390.SH,2020-03-10,5.54,5.85,5.54,5.79,5.58,0.21,3.7634,1289261.6,735333.623
601390.SH,2020-03-11,5.77,5.84,5.69,5.7,5.79,-0.09,-1.5544,799099.18,460141.922
601390.SH,2020-03-12,5.66,5.74,5.56,5.68,5.7,-0.02,-0.3509,738062.5,416588.566
601390.SH,2020-03-13,5.43,5.72,5.39,5.6,5.68,-0.08,-1.4085,897042.5,497511.734
601390.SH,2020-03-16,5.62,5.73,5.5,5.52,5.6,-0.08,-1.4286,889238.25,500083.031
601390.SH,2020-03-17,5.58,5.65,5.33,5.52,5.52,0.0,0.0,814651.31,448450.475
601390.SH,2020-03-18,5.55,5.62,5.41,5.41,5.52,-0.11,-1.9928,676817.48,373087.574
601390.SH,2020-03-19,5.41,5.46,5.23,5.31,5.41,-0.1,-1.8484,772012.13,412154.762
601390.SH,2020-03-20,5.33,5.38,5.28,5.36,5.31,0.05,0.9416,615675.62,328396.017
601390.SH,2020-03-23,5.24,5.26,5.16,5.22,5.36,-0.14,-2.6119,516261.44,269539.735
601390.SH,2020-03-24,5.28,5.35,5.17,5.27,5.22,0.05,0.9579,600830.96,315361.655
601390.SH,2020-03-25,5.34,5.37,5.25,5.3,5.27,0.03,0.5693,848883.05,450418.295
601390.SH,2020-03-26,5.27,5.27,5.14,5.18,5.3,-0.12,-2.2642,747867.73,388273.012
601390.SH,2020-03-27,5.22,5.45,5.18,5.35,5.18,0.17,3.2819,1643363.87,877338.318
601390.SH,2020-03-30,5.31,5.44,5.28,5.4,5.35,0.05,0.9346,1168052.1,628236.874
601390.SH,2020-03-31,5.49,5.5,5.34,5.38,5.4,-0.02,-0.3704,921164.77,497658.595
601390.SH,2020-04-01,5.38,5.5,5.36,5.4,5.38,0.02,0.3717,941118.85,512355.199
601390.SH,2020-04-02,5.39,5.53,5.38,5.53,5.4,0.13,2.4074,787696.32,429954.09
601390.SH,2020-04-03,5.53,5.56,5.47,5.52,5.53,-0.01,-0.1808,526433.17,290083.397
601390.SH,2020-04-07,5.57,5.77,5.57,5.73,5.52,0.21,3.8043,1016754.81,576664.37
601390.SH,2020-04-08,5.69,5.81,5.68,5.75,5.73,0.02,0.349,647095.18,372412.48
601390.SH,2020-04-09,5.78,5.85,5.74,5.74,5.75,-0.01,-0.1739,527263.1,305359.092
601390.SH,2020-04-10,5.74,5.78,5.62,5.65,5.74,-0.09,-1.5679,450480.02,255777.165
601390.SH,2020-04-13,5.62,5.75,5.62,5.72,5.65,0.07,1.2389,456816.53,260335.572
601390.SH,2020-04-14,5.71,5.75,5.69,5.73,5.72,0.01,0.1748,505268.36,289226.678
601390.SH,2020-04-15,5.76,5.76,5.69,5.74,5.73,0.01,0.1745,398956.04,228427.37
601390.SH,2020-04-16,5.71,5.72,5.62,5.65,5.74,-0.09,-1.5679,406408.59,229821.397
601390.SH,2020-04-17,5.68,5.91,5.67,5.84,5.65,0.19,3.3628,1224683.62,712638.359
601390.SH,2020-04-20,5.93,5.99,5.83,5.93,5.84,0.09,1.5411,972297.12,574682.202
601390.SH,2020-04-21,5.89,5.92,5.81,5.89,5.93,-0.04,-0.6745,593707.74,348009.919
601390.SH,2020-04-22,5.84,5.87,5.77,5.87,5.89,-0.02,-0.3396,482452.58,280340.356
601390.SH,2020-04-23,5.87,5.9,5.78,5.8,5.87,-0.07,-1.1925,331080.92,192733.623
601390.SH,2020-04-24,5.75,5.79,5.71,5.76,5.8,-0.04,-0.6897,354642.4,204417.292
601390.SH,2020-04-27,5.75,5.88,5.75,5.83,5.76,0.07,1.2153,452670.4,264448.723
601390.SH,2020-04-28,5.85,5.85,5.64,5.71,5.83,-0.12,-2.0583,408135.41,233538.23
601390.SH,2020-04-29,5.71,5.74,5.65,5.68,5.71,-0.03,-0.5254,330687.16,188141.665
601390.SH,2020-04-30,5.73,5.89,5.73,5.86,5.68,0.18,3.169,559311.95,326402.96
601390.SH,2020-05-06,5.86,5.99,5.83,5.86,5.86,0.0,0.0,785347.21,462504.103
601390.SH,2020-05-07,5.81,5.85,5.78,5.8,5.86,-0.06,-1.0239,375279.17,217698.594
601390.SH,2020-05-08,5.81,5.83,5.75,5.78,5.8,-0.02,-0.3448,419325.49,242518.409
601390.SH,2020-05-11,5.77,5.88,5.75,5.77,5.78,-0.01,-0.173,452436.17,262469.702
601390.SH,2020-05-12,5.77,5.78,5.66,5.67,5.77,-0.1,-1.7331,454564.81,259146.79
601390.SH,2020-05-13,5.65,5.69,5.63,5.68,5.67,0.01,0.1764,283494.42,160407.552
601390.SH,2020-05-14,5.66,5.68,5.56,5.58,5.68,-0.1,-1.7606,304298.78,170611.299
601390.SH,2020-05-15,5.61,5.62,5.55,5.56,5.58,-0.02,-0.3584,253977.59,141714.039
601390.SH,2020-05-18,5.63,5.65,5.58,5.58,5.56,0.02,0.3597,288612.08,161928.604
601390.SH,2020-05-19,5.61,5.69,5.58,5.61,5.58,0.03,0.5376,316299.22,178026.759
601390.SH,2020-05-20,5.62,5.62,5.51,5.53,5.61,-0.08,-1.426,317919.53,176088.6
601390.SH,2020-05-21,5.55,5.55,5.43,5.45,5.53,-0.08,-1.4467,409503.52,223821.397
601390.SH,2020-05-22,5.45,5.46,5.32,5.32,5.45,-0.13,-2.3853,418116.3,224287.779
601390.SH,2020-05-25,5.32,5.35,5.26,5.27,5.32,-0.05,-0.9398,318012.25,168605.561
601390.SH,2020-05-26,5.31,5.35,5.28,5.31,5.27,0.04,0.759,325051.73,172748.261
601390.SH,2020-05-27,5.32,5.34,5.26,5.27,5.31,-0.04,-0.7533,241310.71,127679.006
601390.SH,2020-05-28,5.26,5.33,5.25,5.28,5.27,0.01,0.1898,218343.59,115586.598
601390.SH,2020-05-29,5.27,5.29,5.22,5.25,5.28,-0.03,-0.5682,416931.82,218843.49
601390.SH,2020-06-01,5.25,5.33,5.25,5.32,5.25,0.07,1.3333,366691.0,194587.834
601390.SH,2020-06-02,5.32,5.4,5.3,5.4,5.32,0.08,1.5038,422870.43,226591.866
601390.SH,2020-06-03,5.4,5.43,5.33,5.34,5.4,-0.06,-1.1111,366623.58,197136.766
601390.SH,2020-06-04,5.35,5.37,5.28,5.3,5.34,-0.04,-0.7491,311271.98,165189.324
601390.SH,2020-06-05,5.3,5.32,5.27,5.3,5.3,0.0,0.0,225785.52,119416.813
601390.SH,2020-06-08,5.31,5.34,5.29,5.3,5.3,0.0,0.0,285726.31,151627.591
601390.SH,2020-06-09,5.31,5.32,5.26,5.3,5.3,0.0,0.0,388953.52,205628.538
601390.SH,2020-06-10,5.31,5.31,5.22,5.23,5.3,-0.07,-1.3208,450630.45,236473.493
601390.SH,2020-06-11,5.23,5.23,5.12,5.13,5.23,-0.1,-1.912,855510.81,441820.784
601390.SH,2020-06-12,5.08,5.13,5.03,5.13,5.13,0.0,0.0,1050881.39,532623.742
601390.SH,2020-06-15,5.09,5.11,5.04,5.04,5.13,-0.09,-1.7544,740565.58,374797.776
601390.SH,2020-06-16,5.06,5.12,5.04,5.11,5.04,0.07,1.3889,650178.78,330641.475
601390.SH,2020-06-17,5.12,5.14,5.08,5.1,5.11,-0.01,-0.1957,340139.74,173677.937
