ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
002027.SZ,2020-01-02,6.35,6.68,6.3,6.53,6.26,0.27,4.3131,2300658.96,1502594.946
002027.SZ,2020-01-03,6.55,6.82,6.53,6.61,6.53,0.08,1.2251,2452398.16,1635539.182
002027.SZ,2020-01-06,6.59,6.74,6.47,6.6,6.61,-0.01,-0.1513,1761910.67,1165664.139
002027.SZ,2020-01-07,6.58,6.73,6.55,6.61,6.6,0.01,0.1515,1111142.61,737995.582
002027.SZ,2020-01-08,6.56,6.75,6.48,6.59,6.61,-0.02,-0.3026,1693121.78,1119046.253
002027.SZ,2020-01-09,6.71,6.99,6.7,6.92,6.59,0.33,5.0076,2684094.09,1842882.856
002027.SZ,2020-01-10,6.98,7.02,6.77,6.96,6.92,0.04,0.578,1668533.24,1153340.829
002027.SZ,2020-01-13,6.9,6.98,6.8,6.87,6.96,-0.09,-1.2931,1164492.08,798752.902
002027.SZ,2020-01-14,6.89,6.97,6.81,6.84,6.87,-0.03,-0.4367,703452.16,484405.755
002027.SZ,2020-01-15,6.8,6.85,6.58,6.73,6.84,-0.11,-1.6082,1297058.06,865361.708
002027.SZ,2020-01-16,6.69,6.76,6.54,6.59,6.73,-0.14,-2.0802,1202673.52,795389.113
002027.SZ,2020-01-17,6.61,6.7,6.45,6.55,6.59,-0.04,-0.607,1107658.92,727471.873
002027.SZ,2020-01-20,6.58,6.58,6.38,6.47,6.55,-0.08,-1.2214,1066356.59,688968.496
002027.SZ,2020-01-21,6.4,6.55,6.23,6.27,6.47,-0.2,-3.0912,2329029.43,1485310.36
002027.SZ,2020-01-22,6.24,6.34,6.15,6.29,6.27,0.02,0.319,1816617.76,1132800.639
002027.SZ,2020-01-23,6.21,6.21,5.8,5.88,6.29,-0.41,-6.5183,2769477.17,1651877.169
002027.SZ,2020-02-03,5.29,5.35,5.29,5.29,5.88,-0.59,-10.034,2679237.62,1418278.142
002027.SZ,2020-02-04,5.16,5.39,5.03,5.15,5.29,-0.14,-2.6465,5359900.74,2773495.808
002027.SZ,2020-02-05,5.21,5.5,5.19,5.3,5.15,0.15,2.9126,3434045.05,1831708.275
002027.SZ,2020-02-06,5.28,5.44,5.18,5.38,5.3,0.08,1.5094,2772002.25,1469370.711
002027.SZ,2020-02-07,5.33,5.39,5.22,5.32,5.38,-0.06,-1.1152,1669584.45,884176.829
002027.SZ,2020-02-10,5.28,5.54,5.21,5.47,5.32,0.15,2.8195,2654590.79,1426635.931
002027.SZ,2020-02-11,5.49,5.8,5.41,5.69,5.47,0.22,4.0219,3172003.66,1785475.458
002027.SZ,2020-02-12,5.64,5.75,5.58,5.69,5.69,0.0,0.0,1846763.58,1042671.802
002027.SZ,2020-02-13,5.65,5.65,5.48,5.5,5.69,-0.19,-3.3392,1827496.8,1012898.984
002027.SZ,2020-02-14,5.5,5.61,5.42,5.56,5.5,0.06,1.0909,1663555.48,916033.638
002027.SZ,2020-02-17,5.54,5.65,5.51,5.63,5.56,0.07,1.259,1621290.19,905440.91
002027.SZ,2020-02-18,5.62,5.66,5.54,5.66,5.63,0.03,0.5329,1575298.25,885633.044
002027.SZ,2020-02-19,5.61,5.64,5.56,5.56,5.66,-0.1,-1.7668,1315224.78,736000.678
002027.SZ,2020-02-20,5.58,5.94,5.55,5.85,5.56,0.29,5.2158,2735132.54,1582172.79
002027.SZ,2020-02-21,5.8,5.85,5.72,5.76,5.85,-0.09,-1.5385,1697520.89,980372.087
002027.SZ,2020-02-24,5.72,5.74,5.55,5.63,5.76,-0.13,-2.2569,1923286.96,1081648.633
002027.SZ,2020-02-25,5.53,5.63,5.41,5.55,5.63,-0.08,-1.421,1856498.98,1026201.498
002027.SZ,2020-02-26,5.47,5.77,5.42,5.66,5.55,0.11,1.982,2672942.27,1500313.197
002027.SZ,2020-02-27,5.64,5.69,5.53,5.57,5.66,-0.09,-1.5901,1193832.28,667806.845
002027.SZ,2020-02-28,5.35,5.53,5.3,5.34,5.57,-0.23,-4.1293,2250666.82,1211421.429
002027.SZ,2020-03-02,5.36,5.49,5.26,5.45,5.34,0.11,2.0599,1639811.78,887813.017
002027.SZ,2020-03-03,5.51,5.57,5.35,5.4,5.45,-0.05,-0.9174,1620617.47,886103.533
002027.SZ,2020-03-04,5.35,5.44,5.3,5.42,5.4,0.02,0.3704,1303063.84,698374.729
002027.SZ,2020-03-05,5.43,5.64,5.35,5.54,5.42,0.12,2.214,1859313.27,1022873.133
002027.SZ,2020-03-06,5.46,5.49,5.42,5.44,5.54,-0.1,-1.8051,988096.59,538927.18
002027.SZ,2020-03-09,5.28,5.34,5.23,5.26,5.44,-0.18,-3.3088,1261540.91,666951.204
002027.SZ,2020-03-10,5.22,5.37,5.18,5.32,5.26,0.06,1.1407,1425656.02,754004.067
002027.SZ,2020-03-11,5.32,5.36,5.22,5.23,5.32,-0.09,-1.6917,1031033.36,545778.304
002027.SZ,2020-03-12,5.16,5.17,5.04,5.09,5.23,-0.14,-2.6769,1304564.07,665550.625
002027.SZ,2020-03-13,4.85,5.06,4.8,5.0,5.09,-0.09,-1.7682,1622338.0,798099.758
002027.SZ,2020-03-16,5.01,5.03,4.69,4.7,5.0,-0.3,-6.0,1741601.56,841549.85
002027.SZ,2020-03-17,4.71,4.8,4.48,4.56,4.7,-0.14,-2.9787,2001964.71,919215.447
002027.SZ,2020-03-18,4.6,4.65,4.32,4.32,4.56,-0.24,-5.2632,2204988.18,990174.625
002027.SZ,2020-03-19,4.3,4.38,4.1,4.25,4.32,-0.07,-1.6204,2766987.15,1165574.924
002027.SZ,2020-03-20,4.27,4.41,4.27,4.34,4.25,0.09,2.1176,1583225.55,686697.558
002027.SZ,2020-03-23,4.17,4.39,4.14,4.24,4.34,-0.1,-2.3041,1711850.42,729062.642
002027.SZ,2020-03-24,4.35,4.38,4.13,4.25,4.24,0.01,0.2358,1516320.27,642878.151
002027.SZ,2020-03-25,4.38,4.49,4.33,4.38,4.25,0.13,3.0588,1834190.15,806729.402
002027.SZ,2020-03-26,4.32,4.4,4.3,4.32,4.38,-0.06,-1.3699,946534.35,412067.514
002027.SZ,2020-03-27,4.39,4.41,4.32,4.32,4.32,0.0,0.0,1076070.23,469478.116
002027.SZ,2020-03-30,4.25,4.25,4.07,4.1,4.32,-0.22,-5.0926,1672224.26,690427.982
002027.SZ,2020-03-31,4.17,4.46,4.12,4.42,4.1,0.32,7.8049,2459950.96,1065592.868
002027.SZ,2020-04-01,4.42,4.53,4.34,4.38,4.42,-0.04,-0.905,1478829.23,654799.689
002027.SZ,2020-04-02,4.39,4.43,4.33,4.41,4.38,0.03,0.6849,872273.51,382076.995
002027.SZ,2020-04-03,4.3,4.36,4.1,4.16,4.41,-0.25,-5.6689,3712869.02,1550959.991
002027.SZ,2020-04-07,4.16,4.22,4.13,4.21,4.16,0.05,1.2019,2791755.97,1165950.767
002027.SZ,2020-04-08,4.17,4.17,4.04,4.1,4.21,-0.11,-2.6128,2333654.41,957764.189
002027.SZ,2020-04-09,4.13,4.14,4.07,4.09,4.1,-0.01,-0.2439,1232463.67,505651.112
002027.SZ,2020-04-10,4.1,4.11,4.02,4.04,4.09,-0.05,-1.2225,1258366.05,510699.07
002027.SZ,2020-04-13,4.02,4.03,3.85,3.9,4.04,-0.14,-3.4653,2379175.95,930965.841
002027.SZ,2020-04-14,3.92,4.11,3.89,4.11,3.9,0.21,5.3846,3095927.65,1241253.679
002027.SZ,2020-04-15,4.16,4.42,4.15,4.3,4.11,0.19,4.6229,3907716.13,1682645.464
002027.SZ,2020-04-16,4.38,4.38,4.23,4.26,4.3,-0.04,-0.9302,1599439.77,685485.575
002027.SZ,2020-04-17,4.32,4.41,4.28,4.33,4.26,0.07,1.6432,1990962.88,867850.789
002027.SZ,2020-04-20,4.33,4.56,4.3,4.44,4.33,0.11,2.5404,2080148.47,926010.115
