ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
603259.SH,2020-01-02,92.49,92.78,90.39,91.62,92.12,-0.5,-0.5428,116129.61,1058576.881
603259.SH,2020-01-03,91.65,92.03,88.02,89.26,91.62,-2.36,-2.5759,171520.54,1534585.031
603259.SH,2020-01-06,88.06,88.4,85.94,86.6,89.26,-2.66,-2.9801,200543.27,1743784.272
603259.SH,2020-01-07,86.95,88.46,86.21,87.91,86.6,1.31,1.5127,125561.87,1101391.823
603259.SH,2020-01-08,87.4,88.31,86.36,87.36,87.91,-0.55,-0.6256,85124.49,743711.014
603259.SH,2020-01-09,88.99,91.72,88.52,91.3,87.36,3.94,4.5101,179970.92,1632541.706
603259.SH,2020-01-10,91.48,92.8,90.82,91.02,91.3,-0.28,-0.3067,107714.72,990871.63
603259.SH,2020-01-13,91.96,93.12,90.9,93.0,91.02,1.98,2.1753,126874.3,1171780.654
603259.SH,2020-01-14,93.8,93.95,92.47,92.5,93.0,-0.5,-0.5376,80125.79,746379.608
603259.SH,2020-01-15,92.28,95.17,92.16,94.0,92.5,1.5,1.6216,97598.89,919191.692
603259.SH,2020-01-16,94.8,95.96,93.39,95.49,94.0,1.49,1.5851,109924.04,1046288.919
603259.SH,2020-01-17,97.99,98.0,94.45,96.93,95.49,1.44,1.508,124042.47,1200443.564
603259.SH,2020-01-20,97.53,99.31,96.36,98.01,96.93,1.08,1.1142,89498.66,875884.166
603259.SH,2020-01-21,98.61,99.94,97.35,98.15,98.01,0.14,0.1428,99906.89,986911.884
603259.SH,2020-01-22,98.21,99.33,96.21,98.75,98.15,0.6,0.6113,89186.7,875540.799
603259.SH,2020-01-23,98.75,99.87,94.6,95.79,98.75,-2.96,-2.9975,103547.42,1002779.999
603259.SH,2020-02-03,86.99,94.9,86.99,91.99,95.79,-3.8,-3.967,151000.55,1378598.406
603259.SH,2020-02-04,92.04,96.66,90.06,95.5,91.99,3.51,3.8156,146773.91,1377813.46
603259.SH,2020-02-05,95.85,99.48,94.51,97.05,95.5,1.55,1.623,178826.23,1732470.816
603259.SH,2020-02-06,98.0,106.5,96.6,104.8,97.05,7.75,7.9856,238815.04,2448716.013
603259.SH,2020-02-07,104.0,106.36,101.1,102.38,104.8,-2.42,-2.3092,169403.41,1752367.532
603259.SH,2020-02-10,101.58,105.45,100.3,105.16,102.38,2.78,2.7154,152261.61,1564516.38
603259.SH,2020-02-11,105.7,105.88,103.0,104.06,105.16,-1.1,-1.046,104153.76,1086315.185
