ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
600809.SH,2020-01-02,88.91,89.26,87.36,88.8,89.7,-0.9,-1.0033,64864.96,573076.89
600809.SH,2020-01-03,88.0,88.08,86.92,87.64,88.8,-1.16,-1.3063,48305.37,422062.671
600809.SH,2020-01-06,87.83,87.83,86.0,86.5,87.64,-1.14,-1.3008,65461.71,566564.531
600809.SH,2020-01-07,86.59,87.65,86.25,86.92,86.5,0.42,0.4855,36738.2,319750.974
600809.SH,2020-01-08,86.5,88.05,86.06,87.7,86.92,0.78,0.8974,53485.72,467912.702
600809.SH,2020-01-09,87.7,92.59,87.41,91.48,87.7,3.78,4.3101,112670.58,1017899.845
600809.SH,2020-01-10,91.47,96.6,91.41,94.2,91.48,2.72,2.9733,89936.31,846873.027
600809.SH,2020-01-13,94.18,97.58,94.18,95.2,94.2,1.0,1.0616,76287.32,731453.165
600809.SH,2020-01-14,95.2,95.89,94.0,94.46,95.2,-0.74,-0.7773,40959.17,387546.263
600809.SH,2020-01-15,94.81,97.02,94.51,96.15,94.46,1.69,1.7891,53930.44,516448.737
600809.SH,2020-01-16,96.55,97.89,95.1,97.49,96.15,1.34,1.3937,50046.46,486142.995
600809.SH,2020-01-17,97.76,98.33,96.05,96.69,97.49,-0.8,-0.8206,28938.9,280739.507
600809.SH,2020-01-20,96.71,97.35,95.26,95.9,96.69,-0.79,-0.817,42115.1,404134.542
600809.SH,2020-01-21,94.88,95.83,93.2,94.5,95.9,-1.4,-1.4599,40316.84,381596.227
600809.SH,2020-01-22,94.49,96.7,92.96,95.48,94.5,0.98,1.037,45169.73,429540.64
600809.SH,2020-01-23,95.69,96.5,90.77,91.68,95.48,-3.8,-3.9799,49280.13,456301.531
600809.SH,2020-02-03,82.51,82.51,82.51,82.51,91.68,-9.17,-10.0022,11596.0,95678.596
600809.SH,2020-02-04,75.5,81.87,75.5,79.75,82.51,-2.76,-3.345,170179.8,1326564.922
600809.SH,2020-02-05,80.0,82.5,77.6,81.28,79.75,1.53,1.9185,99523.68,796536.202
600809.SH,2020-02-06,80.29,82.5,80.02,82.41,81.28,1.13,1.3903,57831.71,471024.362
600809.SH,2020-02-07,83.44,85.87,82.16,85.21,82.41,2.8,3.3976,60494.87,509066.079
600809.SH,2020-02-10,84.9,87.15,82.8,85.8,85.21,0.59,0.6924,63711.0,542309.91
600809.SH,2020-02-11,85.13,88.85,85.13,87.4,85.8,1.6,1.8648,50951.65,445078.599
600809.SH,2020-02-12,87.4,88.44,86.32,87.59,87.4,0.19,0.2174,48180.16,421384.266
600809.SH,2020-02-13,88.2,88.56,87.25,87.85,87.59,0.26,0.2968,28017.7,246434.852
600809.SH,2020-02-14,88.07,88.3,86.99,87.35,87.85,-0.5,-0.5692,31703.93,278201.752
600809.SH,2020-02-17,87.98,88.16,86.7,87.4,87.35,0.05,0.0572,42071.05,367434.095
600809.SH,2020-02-18,87.5,87.87,85.76,86.66,87.4,-0.74,-0.8467,42876.57,370973.452
600809.SH,2020-02-19,86.67,88.3,85.55,87.85,86.66,1.19,1.3732,65932.62,576065.067
600809.SH,2020-02-20,87.63,91.65,87.32,91.23,87.85,3.38,3.8475,75557.14,681576.13
600809.SH,2020-02-21,90.0,91.0,89.57,90.26,91.23,-0.97,-1.0632,37264.87,335840.856
600809.SH,2020-02-24,89.01,89.9,87.0,88.63,90.26,-1.63,-1.8059,47536.98,419112.223
600809.SH,2020-02-25,86.97,88.15,86.12,87.08,88.63,-1.55,-1.7488,33692.23,293632.09
600809.SH,2020-02-26,86.13,88.4,86.13,87.15,87.08,0.07,0.0804,42150.0,367864.598
600809.SH,2020-02-27,86.81,91.3,86.81,89.94,87.15,2.79,3.2014,77136.58,697061.258
600809.SH,2020-02-28,86.02,89.3,85.71,86.25,89.94,-3.69,-4.1027,48535.64,422679.886
