ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
300750.SZ,2020-01-02,107.21,108.85,105.7,107.52,106.4,1.12,1.0526,206115.89,2213454.65
300750.SZ,2020-01-03,107.52,110.19,105.97,109.55,107.52,2.03,1.888,180841.78,1956828.808
300750.SZ,2020-01-06,111.3,114.5,107.8,109.09,109.55,-0.46,-0.4199,265002.0,2958351.779
300750.SZ,2020-01-07,109.01,109.64,107.41,108.5,109.09,-0.59,-0.5408,135075.44,1461154.189
300750.SZ,2020-01-08,109.01,111.5,107.1,109.6,108.5,1.1,1.0138,192240.68,2098374.347
300750.SZ,2020-01-09,112.0,115.5,110.01,115.0,109.6,5.4,4.927,201643.51,2287090.666
300750.SZ,2020-01-10,114.2,114.2,111.68,113.31,115.0,-1.69,-1.4696,144280.07,1628569.248
300750.SZ,2020-01-13,116.0,118.48,114.2,116.9,113.31,3.59,3.1683,215974.45,2516539.925
300750.SZ,2020-01-14,119.51,120.75,115.18,115.7,116.9,-1.2,-1.0265,217684.73,2585867.747
300750.SZ,2020-01-15,115.7,117.58,112.21,115.3,115.7,-0.4,-0.3457,177587.2,2031327.383
300750.SZ,2020-01-16,116.0,116.5,113.85,116.4,115.3,1.1,0.954,129341.58,1492301.746
300750.SZ,2020-01-17,116.36,117.56,114.0,115.08,116.4,-1.32,-1.134,146624.07,1694771.901
300750.SZ,2020-01-20,114.99,125.08,112.9,123.2,115.08,8.12,7.056,248922.0,2992287.056
300750.SZ,2020-01-21,122.51,123.0,120.46,121.65,123.2,-1.55,-1.2581,142671.08,1734790.906
300750.SZ,2020-01-22,121.65,133.82,119.38,133.82,121.65,12.17,10.0041,349915.61,4493837.402
300750.SZ,2020-01-23,132.5,137.0,125.1,130.57,133.82,-3.25,-2.4286,359862.24,4755930.193
300750.SZ,2020-02-03,126.56,143.48,126.5,135.36,130.57,4.79,3.6685,526346.02,7148822.247
300750.SZ,2020-02-04,145.77,148.9,140.01,148.9,135.36,13.54,10.003,359135.83,5283954.889
300750.SZ,2020-02-05,158.17,163.79,156.3,163.79,148.9,14.89,10.0,530823.82,8588999.756
300750.SZ,2020-02-06,155.01,169.89,152.99,169.89,163.79,6.1,3.7243,579189.93,9265610.935
300750.SZ,2020-02-07,166.0,169.33,158.95,160.2,169.89,-9.69,-5.7037,454994.8,7426674.364
300750.SZ,2020-02-10,161.0,168.58,160.0,165.26,160.2,5.06,3.1586,375409.21,6161572.536
300750.SZ,2020-02-11,167.2,168.0,157.6,158.4,165.26,-6.86,-4.151,339945.59,5451183.356
300750.SZ,2020-02-12,153.55,161.84,152.03,159.65,158.4,1.25,0.7891,325862.06,5174595.055
300750.SZ,2020-02-13,155.99,159.38,153.69,156.34,159.65,-3.31,-2.0733,313609.6,4914616.428
300750.SZ,2020-02-14,158.9,159.9,148.86,149.9,156.34,-6.44,-4.1192,439618.53,6739413.554
300750.SZ,2020-02-17,149.0,156.16,148.88,154.1,149.9,4.2,2.8019,344471.33,5309578.996
300750.SZ,2020-02-18,154.1,159.0,152.85,156.62,154.1,2.52,1.6353,282305.13,4400767.113
300750.SZ,2020-02-19,165.0,165.1,152.89,153.2,156.62,-3.42,-2.1836,418167.83,6598898.913
300750.SZ,2020-02-20,156.5,165.0,153.0,160.0,153.2,6.8,4.4386,518440.2,8254242.623
300750.SZ,2020-02-21,157.8,162.5,155.22,159.9,160.0,-0.1,-0.0625,338051.37,5376640.66
300750.SZ,2020-02-24,157.0,159.85,152.48,154.41,159.9,-5.49,-3.4334,365230.81,5670550.935
300750.SZ,2020-02-25,149.74,165.5,148.84,161.85,154.41,7.44,4.8183,516026.3,8116792.624
300750.SZ,2020-02-26,158.7,160.85,150.7,152.86,161.85,-8.99,-5.5545,338279.86,5273485.008
300750.SZ,2020-02-27,155.1,156.66,148.8,149.48,152.86,-3.38,-2.2112,332002.45,5062343.3
300750.SZ,2020-02-28,139.99,145.0,135.51,135.67,149.48,-13.81,-9.2387,508447.19,7090643.685
300750.SZ,2020-03-02,138.8,141.95,134.95,139.99,135.67,4.32,3.1842,318150.02,4426474.527
300750.SZ,2020-03-03,146.0,149.69,143.9,145.78,139.99,5.79,4.136,296910.61,4366384.638
300750.SZ,2020-03-04,143.99,145.88,139.78,143.7,145.78,-2.08,-1.4268,205946.14,2945905.656
300750.SZ,2020-03-05,146.54,147.83,142.0,145.22,143.7,1.52,1.0578,224633.28,3254884.224
300750.SZ,2020-03-06,142.01,147.3,141.5,143.52,145.22,-1.7,-1.1706,159808.69,2309879.439
300750.SZ,2020-03-09,138.99,140.9,133.0,133.45,143.52,-10.07,-7.0164,294252.85,4022533.011
300750.SZ,2020-03-10,133.61,141.69,133.01,140.53,133.45,7.08,5.3054,292744.7,4026499.803
300750.SZ,2020-03-11,143.0,148.58,138.8,140.78,140.53,0.25,0.1779,339232.07,4857506.589
300750.SZ,2020-03-12,136.2,136.77,131.32,134.2,140.78,-6.58,-4.674,333857.59,4454589.854
