ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
688169.SH,2020-02-21,470.0,538.88,448.03,500.1,271.12,228.98,84.4571,112901.9,5422484.551
688169.SH,2020-02-24,487.13,494.97,458.0,462.0,500.1,-38.1,-7.6185,50281.62,2375684.554
688169.SH,2020-02-25,440.0,477.0,435.06,468.99,462.0,6.99,1.513,34842.08,1614741.306
688169.SH,2020-02-26,461.0,465.0,438.0,443.01,468.99,-25.98,-5.5396,26774.34,1207154.611
688169.SH,2020-02-27,446.47,446.47,417.17,418.16,443.01,-24.85,-5.6094,25808.96,1098502.74
688169.SH,2020-02-28,410.0,442.5,404.0,433.0,418.16,14.84,3.5489,25873.94,1104547.508
688169.SH,2020-03-02,433.39,447.65,422.0,443.63,433.0,10.63,2.455,18851.47,827155.113
688169.SH,2020-03-03,449.88,453.04,432.03,432.1,443.63,-11.53,-2.599,16555.89,732376.323
688169.SH,2020-03-04,424.4,427.0,415.01,421.52,432.1,-10.58,-2.4485,13565.38,568427.744
688169.SH,2020-03-05,426.68,444.0,426.68,435.23,421.52,13.71,3.2525,13439.04,586910.386
688169.SH,2020-03-06,429.59,468.0,426.05,458.03,435.23,22.8,5.2386,19537.09,885557.403
688169.SH,2020-03-09,450.0,452.14,438.88,438.88,458.03,-19.15,-4.1809,12472.05,553539.481
688169.SH,2020-03-10,438.89,447.98,422.2,447.63,438.88,8.75,1.9937,15280.95,668574.772
688169.SH,2020-03-11,445.01,448.0,430.11,431.0,447.63,-16.63,-3.7151,10088.77,442580.67
688169.SH,2020-03-12,421.0,424.4,413.02,416.59,431.0,-14.41,-3.3434,9764.64,408111.973
688169.SH,2020-03-13,390.0,412.85,388.01,404.5,416.59,-12.09,-2.9021,9838.95,392466.729
688169.SH,2020-03-16,409.5,409.66,374.18,374.97,404.5,-29.53,-7.3004,12106.67,469789.877
688169.SH,2020-03-17,381.0,384.9,348.28,365.92,374.97,-9.05,-2.4135,11200.05,406363.654
688169.SH,2020-03-18,367.99,372.55,348.01,348.5,365.92,-17.42,-4.7606,8981.79,324791.098
688169.SH,2020-03-19,346.0,353.0,333.39,348.0,348.5,-0.5,-0.1435,10543.21,361482.203
688169.SH,2020-03-20,351.99,353.99,345.0,351.19,348.0,3.19,0.9167,6226.26,217882.264
688169.SH,2020-03-23,340.0,340.0,325.57,326.16,351.19,-25.03,-7.1272,8154.73,269761.691
688169.SH,2020-03-24,335.1,337.45,319.6,332.09,326.16,5.93,1.8181,6318.58,208485.575
688169.SH,2020-03-25,338.0,355.1,338.0,345.7,332.09,13.61,4.0983,9480.76,330734.737
688169.SH,2020-03-26,340.22,343.0,332.45,335.2,345.7,-10.5,-3.0373,5475.69,183934.153
688169.SH,2020-03-27,338.89,342.99,327.41,329.83,335.2,-5.37,-1.602,6588.88,218109.177
688169.SH,2020-03-30,319.5,345.49,315.11,344.0,329.83,14.17,4.2962,11440.82,372588.921
688169.SH,2020-03-31,343.15,351.69,343.07,345.5,344.0,1.5,0.436,6355.86,220429.948
688169.SH,2020-04-01,345.0,351.51,338.1,340.12,345.5,-5.38,-1.5572,5201.07,178883.559
688169.SH,2020-04-02,340.2,349.62,335.0,348.5,340.12,8.38,2.4638,6649.61,228349.976
688169.SH,2020-04-03,347.67,347.67,338.0,338.0,348.5,-10.5,-3.0129,5986.47,205044.654
688169.SH,2020-04-07,343.0,347.59,340.0,340.0,338.0,2.0,0.5917,6001.24,206555.677
688169.SH,2020-04-08,338.0,338.5,333.51,333.59,340.0,-6.41,-1.8853,4415.54,148097.556
688169.SH,2020-04-09,335.9,338.58,333.9,335.9,333.59,2.31,0.6925,3534.55,118652.31
688169.SH,2020-04-10,337.0,337.0,321.0,322.6,335.9,-13.3,-3.9595,4888.03,159592.525
688169.SH,2020-04-13,319.01,325.94,315.26,320.0,322.6,-2.6,-0.806,4670.31,148477.147
688169.SH,2020-04-14,320.05,329.7,319.0,328.64,320.0,8.64,2.7,3249.91,105851.841
688169.SH,2020-04-15,328.0,337.8,327.11,331.44,328.64,2.8,0.852,4191.38,139963.982
688169.SH,2020-04-16,332.5,333.95,325.3,331.0,331.44,-0.44,-0.1328,2051.44,67828.846
688169.SH,2020-04-17,332.71,336.55,328.2,331.02,331.0,0.02,0.006,2940.12,98122.291
688169.SH,2020-04-20,328.0,330.0,320.08,322.58,331.02,-8.44,-2.5497,4390.76,142045.747
688169.SH,2020-04-21,320.0,323.48,318.05,319.2,322.58,-3.38,-1.0478,2391.76,76461.875
688169.SH,2020-04-22,318.15,329.48,316.73,326.7,319.2,7.5,2.3496,3837.85,124251.418
688169.SH,2020-04-23,326.7,355.6,326.7,349.22,326.7,22.52,6.8932,8348.14,284489.342
688169.SH,2020-04-24,350.0,369.52,343.22,366.57,349.22,17.35,4.9682,11004.35,396771.146
