ts_code,date,open,high,low,close,pre_close,change,pct_chg,volume,amount
600016.SH,2020-01-02,6.36,6.4,6.35,6.36,6.31,0.05,0.7924,1043664.8,665289.511
600016.SH,2020-01-03,6.37,6.38,6.34,6.34,6.36,-0.02,-0.3145,599124.39,380992.682
600016.SH,2020-01-06,6.32,6.37,6.28,6.3,6.34,-0.04,-0.6309,802168.13,507810.73
600016.SH,2020-01-07,6.32,6.36,6.3,6.33,6.3,0.03,0.4762,574018.68,363619.3
600016.SH,2020-01-08,6.32,6.33,6.26,6.29,6.33,-0.04,-0.6319,693523.24,436696.237
600016.SH,2020-01-09,6.32,6.34,6.3,6.31,6.29,0.02,0.318,599264.55,378815.272
600016.SH,2020-01-10,6.32,6.34,6.3,6.33,6.31,0.02,0.317,427512.76,270126.476
600016.SH,2020-01-13,6.34,6.35,6.32,6.35,6.33,0.02,0.316,502396.02,318437.039
600016.SH,2020-01-14,6.36,6.41,6.35,6.38,6.35,0.03,0.4724,589469.81,375955.376
600016.SH,2020-01-15,6.38,6.39,6.32,6.32,6.38,-0.06,-0.9404,453765.77,287653.634
600016.SH,2020-01-16,6.33,6.34,6.29,6.3,6.32,-0.02,-0.3165,391474.31,246823.284
600016.SH,2020-01-17,6.31,6.34,6.27,6.29,6.3,-0.01,-0.1587,444723.68,280207.44
600016.SH,2020-01-20,6.29,6.32,6.29,6.32,6.29,0.03,0.4769,451507.84,284871.56
600016.SH,2020-01-21,6.3,6.31,6.25,6.25,6.32,-0.07,-1.1076,620174.23,388512.368
600016.SH,2020-01-22,6.26,6.33,6.21,6.26,6.25,0.01,0.16,611250.04,382340.153
600016.SH,2020-01-23,6.23,6.25,6.08,6.08,6.26,-0.18,-2.8754,1172841.46,719120.752
600016.SH,2020-02-03,5.57,5.81,5.57,5.69,6.08,-0.39,-6.4145,2257121.39,1281136.64
600016.SH,2020-02-04,5.7,5.86,5.65,5.83,5.69,0.14,2.4605,1465045.44,847678.444
600016.SH,2020-02-05,5.85,5.9,5.78,5.84,5.83,0.01,0.1715,866989.8,507674.809
600016.SH,2020-02-06,5.89,5.92,5.83,5.91,5.84,0.07,1.1986,873868.17,513474.712
600016.SH,2020-02-07,5.87,5.89,5.82,5.89,5.91,-0.02,-0.3384,690933.86,404604.638
