date,code,open,high,low,close,volume,amount
2015-01-01,300039,27.645311270276217,27.765714220805158,27.04173071959038,27.584027156924392,7857723,224098902.4393219
2015-01-02,300039,27.82297362207371,28.093389584877038,27.263021407206082,27.71721537573969,1712741,67728744.35308965
2015-01-05,300039,27.341191672467232,27.949793765015617,26.93292593303161,27.421048114955934,5698557,212734934.77524877
2015-01-06,300039,27.631681363708644,28.1081281625824,27.294144026743698,27.879383137586228,6564499,272201405.3725653
2015-01-07,300039,27.92869516471912,28.533422871973613,26.9057012605235,27.737310658942526,1501479,58604247.922819994
2015-01-08,300039,28.4331516604968,28.455594345331935,27.89231156398753,28.317700946752907,9723542,410490862.3006684
2015-01-09,300039,28.461039835658354,28.480077450814722,27.814960387629863,28.381395240032006,9335574,377507093.6331883
2015-01-12,300039,28.919944710439044,29.52987580720916,28.415941448374923,28.78244604153061,3836353,127514067.1199295
2015-01-13,300039,28.878846212950844,29.152255354389226,28.361132903517287,28.60060771218419,9793961,329196212.3219225
2015-01-14,300039,28.468817461216652,28.808592971839445,28.405034557147854,28.62880709528974,5203545,199148502.64916316
2015-01-15,300039,28.305985456115934,29.199022862964803,28.041106379576277,28.57962430090131,8885311,375284052.70739996
2015-01-16,300039,28.63152197121523,29.221346354557554,28.04532222538091,28.571346423841113,1002992,31659386.93253899
2015-01-19,300039,28.464081443040158,28.65523705641154,28.20347820652807,28.358155817940116,1746603,52857434.74968138
2015-01-20,300039,27.566085162853206,28.22803590356312,27.679742821931896,27.69245849820433,1986102,74821513.09758793
2015-01-21,300039,27.48553295587696,27.946269775857,26.667450804278065,27.37791282759199,9085215,349136554.8372687
2015-01-22,300039,27.40367813191563,27.43259432608649,27.312470725714682,27.39317383497099,7832257,318107283.38067275
2015-01-23,300039,27.59504049059193,27.709455456024365,26.720844683714343,27.448304158384133,8751109,345295513.34686184
2015-01-26,300039,27.604212842834883,27.812987621964936,27.588060055776058,27.632299523328943,1556480,54175660.841398336
2015-01-27,300039,28.22861941949618,28.625256493901333,27.453055873622606,28.06215676155435,5405210,205405823.23483014
2015-01-28,300039,28.068257850744114,28.008651682489653,27.296318817220392,27.920636540832678,1481394,55179374.34953953
2015-01-29,300039,27.79498283624495,28.1241503159471,26.923687348588164,27.728295776092445,5531197,223943041.96818736
2015-01-30,300039,28.453347033939092,28.329143629908003,27.721744056782,28.23029334420983,8451718,350238337.9873923
2015-02-02,300039,27.450106713410154,28.094221012122198,27.215682866420853,27.612087309282416,7716362,289807416.4543606
2015-02-03,300039,27.27518046542347,28.03992796206282,26.716649996634867,27.25684907788494,2356980,68630481.56469353
2015-02-04,300039,28.086280529253447,28.52457277333879,27.512814824779763,27.935844209995818,8349065,287625846.07260376
2015-02-05,300039,27.847809134930245,28.5405316444739,27.505653397949246,27.849290895125325,9670498,359319707.0634269
2015-02-06,300039,27.922775081663147,28.157579793501714,27.3663253909698,27.798550262915217,8497837,352823107.8813079
2015-02-09,300039,27.721981950791026,28.192776346678922,27.382384138285136,27.585568136299425,1946476,67246949.92668384
2015-02-10,300039,27.28296604829885,27.310087599825657,26.821253521013656,27.283582784522572,1071624,36595643.173742376
2015-02-11,300039,26.794398118167088,27.373381122198136,26.60004168674635,26.872359262368402,1900357,56797361.400605634
2015-02-12,300039,26.910936606687894,27.19008506371389,26.561635191799624,27.077688788658943,3927012,150584457.87518024
2015-02-13,300039,27.24511748311507,27.589152760101502,26.720522240426263,26.99538319216654,1954415,61259381.32012603
2015-02-16,300039,26.190034718881055,26.718145235145922,25.834872890223448,26.1990401100243,1342936,44819449.096995756
2015-02-17,300039,25.88932743449658,26.648289610499102,25.617567565095683,26.037213179047786,7890824,276631323.24502933
2015-02-18,300039,25.730386166724678,26.621343853849513,25.672585014359328,25.85961079708288,4388993,132426617.35029557
2015-02-19,300039,25.683493429158283,25.992026672536184,25.133916003882288,25.773184479659932,4396632,121383861.68840253
2015-02-20,300039,25.543614806136308,25.85908298655202,25.126187082199515,25.76598981396169,8104108,217765810.5742701
2015-02-23,300039,25.289018466261396,25.600819513224536,24.590502527550587,25.343426557633347,2104632,74345701.94320382
2015-02-24,300039,25.1771008580543,25.08135435208049,24.890195421381918,25.073896217800403,7037768,237863587.83731967
2015-02-25,300039,25.0099527341329,25.233016637253353,24.8237346887623,25.206705745151872,4289660,160046194.3346657
2015-02-26,300039,25.70163155608276,25.983198008025834,25.397222234856304,25.605687965773935,7048905,200977008.1594106
2015-02-27,300039,25.1340454499294,25.342655796561946,24.58924176857673,25.131982074629583,7537503,277954335.987441
2015-03-02,300039,24.9526469178099,24.93586595203879,24.488589212245614,24.82648320306573,6754270,251047173.4979512
2015-03-03,300039,24.998892050316364,25.723354849601492,24.952938310944457,25.104867624690584,7570530,206523304.92665702
2015-03-04,300039,25.04939259607593,25.260759216726306,24.922034855890278,25.235360671819393,8554329,274530452.2898779
2015-03-05,300039,24.843923415465117,25.397011334420935,24.576059594955435,24.66240129181289,7409857,202259413.7534348
2015-03-06,300039,24.76127216365938,25.207595524719125,24.783542692828632,24.986438767879825,4705696,176083623.78058478
2015-03-09,300039,24.863112952884517,25.77930183990026,24.418998928582397,25.096867712835625,6473868,211646144.42554474
2015-03-10,300039,24.81870329339272,25.30232485318428,24.520498094166538,24.720682108140977,9080621,242447173.57374927
2015-03-11,300039,24.606362162837847,25.296237202328044,24.40348427325835,24.71358050762707,1041290,38427158.20230168
2015-03-12,300039,24.60639576446434,24.682618905127093,24.06221635550829,24.56194834093443,2276320,70209464.6054638
2015-03-13,300039,24.614909079530296,24.861279378045438,24.182694535661742,24.519289806732743,7019012,189517081.79720694
2015-03-16,300039,24.293203019281197,24.56624823029983,24.308628014257945,24.418652765482957,8483863,278393919.8240374
2015-03-17,300039,24.38277590712042,24.834291542744264,23.9076939959648,24.456691583054585,2941892,89931248.45985311
2015-03-18,300039,24.332808408321004,24.95381553949227,23.920482237416454,24.26876864243522,1398101,38854145.0591845
2015-03-19,300039,24.13834493087569,24.560158701165694,23.376720236506287,23.98260768252593,7708119,219033331.1733323
2015-03-20,300039,23.82058447891797,24.71133348678954,23.41833512912576,24.036879858251343,8833028,243578722.27153838
2015-03-23,300039,24.28061849524376,24.338466289226854,24.026703736543617,24.067183002854744,4463665,124274615.46859121
2015-03-24,300039,23.83398709857299,24.27985300111361,23.70044174764396,23.851651526311443,7085625,230771857.33318353
2015-03-25,300039,23.728735379324505,23.90756538707202,23.57460227340277,23.723888205062025,4799367,158225831.4119985
2015-03-26,300039,23.82367336732896,23.891012104033614,23.562188034060025,23.75604690952903,2189278,55680725.10025345
2015-03-27,300039,23.393726746815172,23.535309356159306,23.067772121392586,23.470274155440006,4721245,160156397.8952001
2015-03-30,300039,22.941779839455723,23.307718442332035,22.724208987583722,23.031161871394453,1308253,35578554.16599519
2015-03-31,300039,23.27966657242138,23.75340541322467,22.804927828301913,23.212548683123295,8676516,291204891.2879499
2015-04-01,300039,23.221148417807587,23.317127173003527,22.858649690648804,23.11630075604623,7994882,240659037.1471721
2015-04-02,300039,23.03857106929199,23.16769417286344,22.576716523204563,22.95459167586298,8371855,197061008.50938967
2015-04-03,300039,22.803763187137054,23.274340789328797,22.85192446926139,23.033618171514938,8483160,227275939.62883618
2015-04-06,300039,23.176870335683507,23.390638188979594,22.78554504157851,23.05625015661626,9339146,237635579.7565784
2015-04-07,300039,22.82135809020709,23.411746126037315,22.53920575194442,22.88008605242984,2167534,57206175.187607504
2015-04-08,300039,22.60522457584455,22.591451925603536,22.04101399744659,22.51614700674409,7508286,206177149.95509297
2015-04-09,300039,22.370536145946634,22.710023189487398,21.638765367289647,22.287362308525367,3153545,75569230.93747267
2015-04-10,300039,22.22297083945251,22.636602008959425,21.575595204792673,22.091060404299917,1057795,33379094.20019783
2015-04-13,300039,21.595823095718494,21.834126934818197,21.348727698940838,21.691281434108095,3614518,101776022.53798196
2015-04-14,300039,21.503692711029252,22.076065158457105,21.2163698267656,21.48270893440511,4694938,129525726.38646552
2015-04-15,300039,21.595961730823625,21.921027321748465,21.459288146368547,21.56700876129181,5882166,137613747.60331774
2015-04-16,300039,20.82250188451854,20.883547504405026,20.309744483935308,20.878286827987026,9662333,230689804.6882392
2015-04-17,300039,20.95827909209039,21.13146043815384,20.444113357373144,20.879474864533528,8295347,241621104.8839968
2015-04-20,300039,20.963395876538247,21.45327978283406,20.642075003231707,20.89422677239802,5379004,128419529.01015413
2015-04-21,300039,20.966618955329363,21.51598606953836,20.869232945866024,20.997474272595113,4203839,111916838.74166219
2015-04-22,300039,21.163321048306173,21.544840879412725,20.958569425126722,21.144817246664616,7822413,207277495.02687532
2015-04-23,300039,21.228709164625172,21.366515947989832,20.95370155784475,21.241674144233897,4864254,118994816.87905502
2015-04-24,300039,21.833912146750908,21.806783894890774,21.34130759046006,21.717942617834378,7488091,190512299.1166887
2015-04-27,300039,21.497988400249245,21.701642068502206,21.07081900744005,21.67707037996047,9790757,262357613.2824609
2015-04-28,300039,21.2905672379084,21.54224696786316,21.404017822043937,21.502589930364923,1190546,32568274.933555316
2015-04-29,300039,21.081602805976463,21.65241811587246,20.796951973802955,21.18658184864647,8404584,191181641.20560217
2015-04-30,300039,21.16282030030406,21.33704926104657,21.0656519930289,21.29012638067321,6858204,191701933.61738637
2015-05-01,300039,21.046516428810584,21.38071738154989,20.803831685290007,20.93997468500592,3789481,84482151.29375471
2015-05-04,300039,21.09628296049485,21.202611807099363,20.507422868808785,21.025840853798215,1266140,34680505.52404203
2015-05-05,300039,20.58689810234063,20.78502011948841,20.175181514906605,20.640892015700192,6763311,182886754.9315161
2015-05-06,300039,20.350328820091974,21.04917486597221,20.281465906904273,20.49859831792002,7377730,186003211.8740949
2015-05-07,300039,20.824056785403187,21.155546051742007,20.364180407374693,20.63256082774061,7698905,226952429.20554468
2015-05-08,300039,20.96577214213176,21.292487365139433,20.85234097754488,21.06217949882652,2918761,85314635.83217734
2015-05-11,300039,21.159553635529313,21.758754555670215,21.037980244803368,21.213285581934727,3432256,109114354.57320952
2015-05-12,300039,21.35975139892986,21.45406749334111,20.84937297660288,21.229894716643777,9950358,256051529.5233746
2015-05-13,300039,20.860659818734117,21.55350962146287,20.786676401166293,21.058179977520016,8438581,248135521.21976435
2015-05-14,300039,20.71237760167415,21.435872876284368,20.286454576452517,20.84897472490119,7135989,159538700.1006291
2015-05-15,300039,21.05992274488545,21.50053300853825,20.675533707707984,21.004176824701187,3314228,99209594.3579324
2015-05-18,300039,21.2148185166402,21.74210656677639,20.962126071750422,21.3163054815747,6287619,184099369.32757112
2015-05-19,300039,21.51550049927135,21.527878330609127,21.365944956485844,21.39625626073719,8931936,208905794.55669454
2015-05-20,300039,21.608104284089666,22.25931329840673,21.416961019776917,21.625819332132032,8424401,233905556.8653865
2015-05-21,300039,21.4427509637624,22.109994509336435,21.3788489075391,21.547909418978584,1901068,61004957.143807165
2015-05-22,300039,21.031801471466064,21.50702408319262,20.786396964855534,20.99955937205212,5079571,144813144.7056307
2015-05-25,300039,20.70861768008431,20.765059574844724,20.40297644194187,20.70390510765528,6685375,206859357.25763094
2015-05-26,300039,20.786313202570973,21.30322567710777,20.68181287983624,20.70107602413021,6464412,181777277.56499133
2015-05-27,300039,20.954496669518267,20.925266662960418,20.341723869888167,20.892287300061664,4893097,110416149.20529568
2015-05-28,300039,20.741236812756124,20.946076577934168,20.311647034516394,20.631965342526932,5664005,120115819.0111527
2015-05-29,300039,20.468601939665955,20.83747858129725,20.204207251348418,20.468871536700313,5041670,108189066.99901322
