date,code,open,high,low,close,volume,amount
2015-01-01,300045,21.28407109072453,21.214500534061404,20.55758574125205,21.155329498793797,5410001,117850460.1623208
2015-01-02,300045,20.91238493667019,20.9143639590443,20.64752214514701,20.903346164053822,6520877,174264165.64541313
2015-01-05,300045,20.6944149232524,21.3910777361726,20.454864651685966,20.768313283972535,4307202,130698093.78018196
2015-01-06,300045,20.794518716224967,20.874184399485507,20.368422986969176,20.656381780083294,6447596,187128148.81608164
2015-01-07,300045,20.221068108791513,20.558309685922328,20.358945063113048,20.384508164333454,5449961,156559283.5745412
2015-01-08,300045,20.279925684031777,20.780299097693085,19.96360736386798,20.300138885636095,8067352,224728666.07066756
2015-01-09,300045,20.018229686639,20.5004113151299,20.019984568821872,20.217829034401248,3418282,90723682.3737313
2015-01-12,300045,20.255538099160734,20.85138089691786,19.922214103065873,20.438546024567835,8858513,210094373.59418482
2015-01-13,300045,20.562114080866987,20.6726513807119,20.084257876362205,20.612177430746947,8567529,183932896.4271991
2015-01-14,300045,20.41945163524831,20.844381480362383,20.520122781047775,20.529202148248196,2177620,60109248.38188185
2015-01-15,300045,20.48411634696022,20.513269162978617,20.117913670845727,20.428776957168132,1462168,35299121.17920015
2015-01-16,300045,20.669023071445235,20.553006827788387,19.957895743878744,20.510702794275787,6591113,143629977.9561191
2015-01-19,300045,20.71927961669187,21.04790987817405,20.17188379939432,20.695585464376002,4770435,135010762.95019147
2015-01-20,300045,20.98111801339311,21.350723765137783,20.3665644982762,20.904817671917428,8959352,200076162.46068603
2015-01-21,300045,20.989264849857804,21.257857356010817,20.75612444325076,20.830042773083107,3542807,82224914.14909105
2015-01-22,300045,20.708129001278238,21.26746155345478,20.53222650410455,20.82117304408173,4473317,130846854.40432408
2015-01-23,300045,21.210803681980096,21.744439770422886,21.121435339419108,21.264700619463735,2555501,76509025.9828138
2015-01-26,300045,21.200634207916156,21.34450974180225,21.161388395063835,21.315055672393424,3386978,104849021.89130494
2015-01-27,300045,21.032472854535776,21.37467073229337,20.80720299012075,20.971057040906906,1171809,29079546.360331032
2015-01-28,300045,21.141064161656967,21.083777913018597,20.38205045346518,20.98264280521868,7898742,248064618.83001247
2015-01-29,300045,20.847236156244577,21.27330337307454,20.71188090968049,20.847526320599037,5764396,140919501.5784458
2015-01-30,300045,20.831091934905487,21.04639393094947,20.343152826171846,20.760137711167214,8441935,227633615.6432341
2015-02-02,300045,20.336088547264126,21.008158672294066,20.17548629509889,20.540532155958736,5533066,145563276.18853363
2015-02-03,300045,20.500470160709725,20.491475768034864,20.05342753181129,20.36256085933639,1643422,42790934.90381893
