date,code,open,high,low,close,volume,amount
2015-01-01,688134,21.47949628737748,21.54143608603218,20.897758308728726,21.527336088903724,4416219,125057973.01323539
2015-01-02,688134,21.44016220056926,21.57586840821062,21.23531950987953,21.491650428846622,3117138,70567236.28392799
2015-01-05,688134,21.259303871736215,21.560147428157705,21.049827279389728,21.295306481015768,5871086,131506873.64125697
2015-01-06,688134,21.484936009813733,21.371411770109674,21.0432976255898,21.27502992277283,1888554,57751652.024408534
2015-01-07,688134,21.21326821175094,21.637240897161707,21.188196062419333,21.333368213331617,1745822,41147496.35013073
2015-01-08,688134,21.78840400869289,21.697673825153586,21.46719161227106,21.641261519451188,3804471,117416921.02178548
2015-01-09,688134,21.82633818733159,22.262614847868427,21.192461155299164,21.668311855674133,6019841,133066091.68266897
2015-01-12,688134,21.646696946876236,21.76624614117391,21.037461869980802,21.45258014724913,1480974,34329491.96163221
2015-01-13,688134,21.764194760770728,21.69939159553157,21.440946154612924,21.577551162915142,2764403,79620366.06878302
2015-01-14,688134,21.490346927000594,22.12559706708537,21.36217909815764,21.55216096569264,5329486,127766194.06965996
2015-01-15,688134,21.277215808566382,21.490664615086498,21.294029779160255,21.408206104382266,3310041,85202214.56168093
2015-01-16,688134,21.41816503524348,22.208291959752348,21.36472745601869,21.61467523285672,8354853,265646519.8823824
2015-01-19,688134,21.503518570583488,22.107563895101418,21.511774750525127,21.655800103689685,5861079,134024682.0281625
2015-01-20,688134,21.304839311303375,21.922609740147312,21.187690926813087,21.36034575354007,4332140,137331006.48533916
2015-01-21,688134,21.491571948473236,21.65363953764916,21.36811964976491,21.414743727029904,8391019,242251821.08921534
2015-01-22,688134,21.041167491775546,21.757199191981872,20.763002275917454,21.18055080524178,7295052,189103168.96364766
2015-01-23,688134,21.307789072242247,21.794603053704595,21.094266941608417,21.31732193015292,9934962,213834789.9833604
2015-01-26,688134,21.240770044722467,21.619090582453055,21.062492555469483,21.311352478672816,9911744,305452757.912735
2015-01-27,688134,21.22055067902307,21.552409588246423,21.271517944219507,21.321991738318196,3650783,91330791.73697045
2015-01-28,688134,21.075889245694402,21.472365476148052,20.95115177079655,21.101776147664093,4375369,134118144.05566324
2015-01-29,688134,21.366553068080936,21.32068493353592,21.08285047596917,21.260312779179394,4783910,132245890.53508666
2015-01-30,688134,21.593516441172824,21.575293432963417,20.998857425714796,21.404331097504752,5118653,155128183.65613312
2015-02-02,688134,21.42169303086409,21.62310568342827,21.27901807094421,21.49592398574782,5155360,145187620.60562843
2015-02-03,688134,21.7230172557586,21.876067409958264,21.181257989903248,21.63561802874922,6134085,145768040.626218
2015-02-04,688134,21.220951780848704,21.52766449734737,21.011556975703357,21.420595507140106,9724335,266771071.16837505
2015-02-05,688134,21.592866438233024,21.539326211300775,21.243996385442827,21.418010599261436,1278703,36757389.412575915
2015-02-06,688134,21.03256106970864,21.390023685420505,20.979131712268238,21.232102066664872,5494872,167797795.66015637
2015-02-09,688134,20.678783002652363,20.73521784285722,20.2682298559401,20.57737649637503,8368729,206890769.560361
2015-02-10,688134,20.869413799899146,21.12377540549316,20.200439503948097,20.763020115025633,8796755,199158737.04538828
2015-02-11,688134,20.760677952479387,20.686138178228124,20.195627420195457,20.594953536035632,6505125,189259226.7768635
2015-02-12,688134,20.223709217752344,20.94544432083224,20.376091139761215,20.40930714055008,4118020,105028823.7977411
