date,code,open,high,low,close,volume,amount
2015-01-01,688051,23.279570580144405,23.648968820629907,22.693591451896637,23.194536625464913,7734681,193632338.8424144
2015-01-02,688051,23.004331427437215,23.20951424835345,22.819564755924915,22.871207354143166,3104035,97737852.59360273
2015-01-05,688051,22.974554777548608,23.44733565154787,22.985506866922723,23.192621597559068,6439441,194780887.1554039
2015-01-06,688051,22.609828254901633,23.341136511995412,22.58089324965114,22.756400011058165,7967092,225776409.06714308
2015-01-07,688051,22.78326260655528,22.94462387829599,22.77319705367443,22.790125932655755,8291322,213127425.84019336
2015-01-08,688051,22.78389354989024,22.945070060584456,22.128579475944516,22.6086127676598,2441773,58696115.41860887
2015-01-09,688051,22.450601828361663,23.065901074726597,22.139408204269756,22.491744898755368,2583619,81394143.12247364
2015-01-12,688051,22.193889002812032,22.473072214102462,21.783519119019356,22.261034030214976,9759904,280139377.0283067
2015-01-13,688051,22.664379461580687,22.808510029835585,22.52417088299703,22.648869607697108,6185798,146313254.5560186
2015-01-14,688051,22.613177711797356,22.691330321396784,22.075004929402624,22.393940735271617,7919403,182988622.83934614
2015-01-15,688051,22.370704793657204,22.54979781399486,22.110606647954388,22.32855655411047,4202234,101107602.59916197
2015-01-16,688051,22.174353576959614,22.068294477896046,21.619668349992708,21.972439512722257,6693603,214698620.95370302
2015-01-19,688051,21.815199972901873,22.079082519063018,21.549352930050837,21.678075500565598,6003193,152103324.2709774
2015-01-20,688051,21.61228127565174,21.965964392304297,20.808487746022443,21.43721277671075,9535145,272209070.7550229
2015-01-21,688051,21.657705383124114,22.067346865541012,21.71397921242624,21.76634695791406,5520327,134649196.61393654
2015-01-22,688051,21.985271277833167,22.406032827448854,21.75501534211017,22.007774319762316,7822480,229404696.7486122
2015-01-23,688051,22.295279136052997,22.504843851561887,22.344866408188217,22.466089014253303,2262965,58938374.98203866
2015-01-26,688051,22.110190174100026,22.679934009602107,22.02194352573385,22.14814028074848,5833925,189549653.83738977
2015-01-27,688051,22.311186410889395,22.823810065398902,21.99941331373173,22.180262780168746,7855538,232875098.48274463
2015-01-28,688051,21.907329980376712,22.19225808680028,22.00861584865494,22.050741631729917,7023524,222871472.62438095
2015-01-29,688051,22.034483939685984,22.648970737532956,21.773427259804045,22.037718806646886,4721326,124913234.7251088
2015-01-30,688051,21.795615872706346,22.47570746608546,21.839841928329616,21.95521271285832,3500351,83744209.53227152
2015-02-02,688051,22.44448118328526,22.818093595751403,21.86188516986296,22.349088392800514,3333132,81079808.95974994
2015-02-03,688051,22.34513350149543,22.53950771692725,22.131452991829267,22.51148200652667,8217734,221453982.36218542
2015-02-04,688051,22.34096336389999,23.055421834259686,22.052844259542542,22.540228913809532,7979974,181706527.31042644
2015-02-05,688051,22.571099179634437,22.620229776779535,22.055626471911058,22.440970611426508,6026064,190613026.4136973
2015-02-06,688051,23.040090109979324,23.16382635447073,22.39132915480434,22.827279240031594,7904986,246263741.7451284
2015-02-09,688051,22.29887372391427,22.33025082684087,21.72868679404289,22.2904763893942,1538717,47174427.89198719
2015-02-10,688051,21.896127918665655,22.346448833396884,21.564409518642428,21.888470433264793,8161566,236482570.5508318
2015-02-11,688051,21.948449332451563,22.255893890660147,21.482455275917747,21.893880576900486,5005657,156449526.3934046
